month,product_id,provider_id,units_sold,units_returned,orders,gross_revenue_eur,discount_eur,net_revenue_eur,page_views,add_to_cart
2025-08,SKU-001-013,PRV-001,122,17,122,21465.9,1254.79,20211.11,4169,257
2025-08,SKU-001-014,PRV-001,441,46,441,22468.95,1168.52,21300.43,22892,1572
2025-08,SKU-001-015,PRV-001,781,86,781,64002.95,3950.88,60052.07,20733,1929
2025-08,SKU-001-017,PRV-001,287,34,287,43896.65,2454.33,41442.32,10078,807
2025-08,SKU-001-018,PRV-001,67,9,67,9175.65,480.74,8694.91,1936,195
2025-08,SKU-001-019,PRV-001,256,35,256,23539.2,1477.14,22062.06,10338,979
2025-08,SKU-001-020,PRV-001,430,52,430,15888.5,1049.06,14839.44,11504,1509
2025-08,SKU-001-022,PRV-001,101,13,101,12417.95,678.68,11739.27,5754,721
2025-08,SKU-001-023,PRV-001,296,32,296,27809.2,1823.94,25985.26,9124,826
2025-08,SKU-001-024,PRV-001,520,65,520,25974.0,1527.09,24446.91,28147,1592
2025-08,SKU-001-025,PRV-001,154,17,154,23708.3,1305.53,22402.77,3483,278
2025-08,SKU-001-027,PRV-001,80,7,80,11276.0,653.3,10622.7,2534,328
2025-08,SKU-001-028,PRV-001,505,56,505,30779.75,1750.88,29028.87,15647,2064
2025-08,SKU-001-029,PRV-001,87,8,87,4084.65,216.47,3868.18,2043,236
2025-08,SKU-001-031,PRV-001,106,13,106,8156.7,555.78,7600.92,4008,476
2025-08,SKU-001-032,PRV-001,74,8,74,5028.3,326.37,4701.93,4236,272
2025-08,SKU-001-033,PRV-001,691,81,691,121581.45,6773.19,114808.26,17611,1718
2025-09,SKU-001-001,PRV-001,382,41,382,50786.9,2821.02,47965.88,11396,733
2025-09,SKU-001-002,PRV-001,252,29,252,13091.4,856.18,12235.22,6138,361
2025-09,SKU-001-003,PRV-001,302,35,302,11158.9,620.17,10538.73,14743,1182
2025-09,SKU-001-004,PRV-001,527,56,527,51619.65,3407.77,48211.88,22392,2875
2025-09,SKU-001-005,PRV-001,978,102,978,35159.1,2109.42,33049.68,52775,3725
2025-09,SKU-001-006,PRV-001,360,35,360,12222.0,723.77,11498.23,14746,1470
2025-09,SKU-001-007,PRV-001,152,19,152,13064.4,733.02,12331.38,7156,843
2025-09,SKU-001-008,PRV-001,620,62,620,30349.0,1990.04,28358.96,32718,2588
2025-09,SKU-001-009,PRV-001,662,74,662,24460.9,1493.03,22967.87,19227,1412
2025-09,SKU-001-010,PRV-001,243,29,243,9707.85,587.57,9120.28,5819,448
2025-09,SKU-001-011,PRV-001,463,48,463,81464.85,5238.11,76226.74,20009,1453
2025-09,SKU-001-012,PRV-001,221,28,221,9712.95,638.83,9074.12,9239,1101
2025-09,SKU-001-013,PRV-001,159,18,159,27976.05,1572.83,26403.22,6233,546
2025-09,SKU-001-014,PRV-001,626,47,626,31894.7,1993.26,29901.44,32150,3661
2025-09,SKU-001-015,PRV-001,659,77,659,54005.05,3156.16,50848.89,30387,2604
2025-09,SKU-001-017,PRV-001,551,60,551,84275.45,4378.54,79896.91,18145,1948
2025-09,SKU-001-018,PRV-001,120,15,120,16434.0,1099.82,15334.18,4912,634
2025-09,SKU-001-019,PRV-001,320,30,320,29424.0,1560.55,27863.45,16011,1547
2025-09,SKU-001-020,PRV-001,434,45,434,16036.3,1104.96,14931.34,13892,1430
2025-09,SKU-001-022,PRV-001,85,8,85,10450.75,555.76,9894.99,3685,315
2025-09,SKU-001-023,PRV-001,392,43,392,36828.4,2058.05,34770.35,22012,2380
2025-09,SKU-001-024,PRV-001,644,74,644,32167.8,1888.11,30279.69,18987,2263
2025-09,SKU-001-025,PRV-001,188,22,188,28942.6,1487.06,27455.54,4191,378
2025-09,SKU-001-027,PRV-001,131,13,131,18464.45,971.39,17493.06,3068,217
2025-09,SKU-001-028,PRV-001,668,69,668,40714.6,2293.5,38421.1,26219,2516
2025-09,SKU-001-029,PRV-001,112,10,112,5258.4,296.61,4961.79,4382,489
2025-09,SKU-001-031,PRV-001,151,19,151,11619.45,772.07,10847.38,5004,321
2025-09,SKU-001-032,PRV-001,127,12,127,8629.65,511.94,8117.71,3772,340
2025-09,SKU-001-033,PRV-001,718,70,718,126332.1,7081.78,119250.32,35819,3133
2025-10,SKU-001-001,PRV-001,442,55,442,58763.9,3699.48,55064.42,15631,877
2025-10,SKU-001-002,PRV-001,287,25,287,14909.65,806.24,14103.41,8011,479
2025-10,SKU-001-003,PRV-001,291,30,291,10752.45,557.77,10194.68,10798,1133
2025-10,SKU-001-004,PRV-001,581,50,581,56908.95,3897.47,53011.48,30073,3839
2025-10,SKU-001-005,PRV-001,962,110,962,34583.9,2370.45,32213.45,43729,5830
2025-10,SKU-001-006,PRV-001,487,53,487,16533.65,892.04,15641.61,24579,2841
2025-10,SKU-001-007,PRV-001,220,25,220,18909.0,1080.65,17828.35,8136,1006
2025-10,SKU-001-008,PRV-001,805,74,805,39404.75,2209.79,37194.96,19919,2485
2025-10,SKU-001-009,PRV-001,753,75,753,27823.35,1907.2,25916.15,36220,2617
2025-10,SKU-001-010,PRV-001,166,23,166,6631.7,359.32,6272.38,8219,583
2025-10,SKU-001-011,PRV-001,422,47,422,74250.9,4403.03,69847.87,20901,1841
2025-10,SKU-001-012,PRV-001,236,25,236,10372.2,690.07,9682.13,10145,964
2025-10,SKU-001-013,PRV-001,142,19,142,24984.9,1620.45,23364.45,7626,884
2025-10,SKU-001-014,PRV-001,501,55,501,25525.95,1760.12,23765.83,23027,1383
2025-10,SKU-001-015,PRV-001,940,85,940,77033.0,4894.28,72138.72,37432,3833
2025-10,SKU-001-017,PRV-001,646,63,646,98805.7,5732.83,93072.87,17310,1676
2025-10,SKU-001-018,PRV-001,42,5,42,5751.9,354.19,5397.71,1096,98
2025-10,SKU-001-019,PRV-001,339,32,339,31171.05,2066.34,29104.71,11804,980
2025-10,SKU-001-020,PRV-001,588,57,588,21726.6,1236.55,20490.05,22520,2533
2025-10,SKU-001-022,PRV-001,130,12,130,15983.5,1097.92,14885.58,2934,202
2025-10,SKU-001-023,PRV-001,324,34,324,30439.8,2055.82,28383.98,14236,785
2025-10,SKU-001-024,PRV-001,520,47,520,25974.0,1706.8,24267.2,25234,3028
2025-10,SKU-001-025,PRV-001,163,20,163,25093.85,1318.9,23774.95,7909,969
2025-10,SKU-001-027,PRV-001,95,11,95,13390.25,889.83,12500.42,2642,213
2025-10,SKU-001-028,PRV-001,654,68,654,39861.3,2517.22,37344.08,19682,2619
2025-10,SKU-001-029,PRV-001,144,15,144,6760.8,440.15,6320.65,7846,579
2025-10,SKU-001-031,PRV-001,96,11,96,7387.2,412.63,6974.57,3430,291
2025-10,SKU-001-032,PRV-001,156,17,156,10600.2,635.41,9964.79,6477,849
2025-10,SKU-001-033,PRV-001,637,60,637,112080.15,6129.78,105950.37,22160,1505
2025-11,SKU-001-001,PRV-001,610,53,610,81099.5,22049.01,59050.49,17018,2128
2025-11,SKU-001-002,PRV-001,378,48,378,19637.1,4132.81,15504.29,14492,1165
2025-11,SKU-001-003,PRV-001,373,49,373,13782.35,3341.47,10440.88,16732,2252
2025-11,SKU-001-004,PRV-001,741,78,741,72580.95,15990.35,56590.6,33028,2083
2025-11,SKU-001-005,PRV-001,1159,123,1159,41666.05,9446.02,32220.03,37955,4704
2025-11,SKU-001-006,PRV-001,443,42,443,15039.85,3499.12,11540.73,12365,1202
2025-11,SKU-001-007,PRV-001,301,36,301,25870.95,5782.38,20088.57,16818,1194
2025-11,SKU-001-008,PRV-001,857,98,857,41950.15,10869.02,31081.13,47688,5563
2025-11,SKU-001-009,PRV-001,740,102,740,27343.0,6285.63,21057.37,16644,1782
2025-11,SKU-001-010,PRV-001,307,23,307,12264.65,3157.38,9107.27,8333,1114
2025-11,SKU-001-011,PRV-001,423,38,423,74426.85,19179.5,55247.35,11156,848
2025-11,SKU-001-012,PRV-001,260,31,260,11427.0,3087.95,8339.05,14560,1962
2025-11,SKU-001-013,PRV-001,204,28,204,35893.8,8428.04,27465.76,5754,486
2025-11,SKU-001-014,PRV-001,587,68,587,29907.65,7257.19,22650.46,23581,1584
2025-11,SKU-001-015,PRV-001,1222,133,1222,100142.9,21048.23,79094.67,40001,2767
2025-11,SKU-001-016,PRV-001,97,11,97,4554.15,1137.11,3417.04,5079,583
2025-11,SKU-001-017,PRV-001,892,99,892,136431.4,28455.63,107975.77,36948,2467
2025-11,SKU-001-018,PRV-001,129,11,129,17666.55,4554.42,13112.13,3194,209
2025-11,SKU-001-019,PRV-001,424,39,424,38986.8,8672.52,30314.28,22679,1532
2025-11,SKU-001-020,PRV-001,774,87,774,28599.3,7885.25,20714.05,30092,1870
2025-11,SKU-001-022,PRV-001,141,19,141,17335.95,3756.22,13579.73,6943,479
2025-11,SKU-001-023,PRV-001,381,42,381,35794.95,8525.9,27269.05,16885,1733
2025-11,SKU-001-024,PRV-001,662,70,662,33066.9,7850.38,25216.52,27661,2411
2025-11,SKU-001-025,PRV-001,244,28,244,37563.8,9874.28,27689.52,6137,446
2025-11,SKU-001-026,PRV-001,130,14,130,11433.5,2981.22,8452.28,4081,324
2025-11,SKU-001-027,PRV-001,160,16,160,22552.0,5603.73,16948.27,8131,943
2025-11,SKU-001-028,PRV-001,996,134,996,60706.2,15368.31,45337.89,36466,2797
2025-11,SKU-001-029,PRV-001,141,16,141,6619.95,1558.57,5061.38,3208,368
2025-11,SKU-001-031,PRV-001,160,17,160,12312.0,3327.69,8984.31,5245,644
2025-11,SKU-001-032,PRV-001,202,23,202,13725.9,3172.62,10553.28,7587,806
2025-11,SKU-001-033,PRV-001,883,89,883,155363.85,37960.43,117403.42,33240,2324
2025-11,SKU-001-034,PRV-001,87,12,87,11740.65,3209.49,8531.16,2602,225
2025-12,SKU-001-001,PRV-001,375,37,375,49856.25,3328.88,46527.37,9095,1122
2025-12,SKU-001-002,PRV-001,235,25,235,12208.25,740.24,11468.01,8623,948
2025-12,SKU-001-003,PRV-001,289,30,289,10678.55,649.22,10029.33,9166,727
2025-12,SKU-001-004,PRV-001,727,77,727,71209.65,4134.62,67075.03,23535,2019
2025-12,SKU-001-005,PRV-001,869,74,869,31240.55,1895.7,29344.85,30824,2217
2025-12,SKU-001-006,PRV-001,491,44,491,16669.45,1146.64,15522.81,12300,1126
2025-12,SKU-001-007,PRV-001,201,23,201,17275.95,949.93,16326.02,6487,777
2025-12,SKU-001-008,PRV-001,735,68,735,35978.25,2388.32,33589.93,18490,1140
2025-12,SKU-001-009,PRV-001,807,103,807,29818.65,1976.9,27841.75,40321,3905
2025-12,SKU-001-010,PRV-001,219,24,219,8749.05,528.57,8220.48,7197,608
2025-12,SKU-001-011,PRV-001,527,66,527,92725.65,5425.08,87300.57,22581,2348
2025-12,SKU-001-012,PRV-001,285,28,285,12525.75,645.55,11880.2,9825,1318
2025-12,SKU-001-013,PRV-001,181,22,181,31846.95,1950.01,29896.94,5790,576
2025-12,SKU-001-014,PRV-001,454,44,454,23131.3,1227.91,21903.39,20589,1883
2025-12,SKU-001-015,PRV-001,862,69,862,70640.9,4283.57,66357.33,29289,1856
2025-12,SKU-001-016,PRV-001,82,8,82,3849.9,212.18,3637.72,2305,143
2025-12,SKU-001-017,PRV-001,531,66,531,81216.45,4324.51,76891.94,23707,1385
2025-12,SKU-001-018,PRV-001,148,15,148,20268.6,1307.97,18960.63,7717,842
2025-12,SKU-001-019,PRV-001,351,43,351,32274.45,1919.4,30355.05,17328,1680
2025-12,SKU-001-020,PRV-001,455,51,455,16812.25,1140.57,15671.68,22426,2226
2025-12,SKU-001-022,PRV-001,125,17,125,15368.75,1028.34,14340.41,6277,707
2025-12,SKU-001-023,PRV-001,336,29,336,31567.2,2167.43,29399.77,10252,979
2025-12,SKU-001-024,PRV-001,480,50,480,23976.0,1284.9,22691.1,22746,1790
2025-12,SKU-001-025,PRV-001,111,13,111,17088.45,1044.08,16044.37,5251,442
2025-12,SKU-001-026,PRV-001,142,15,142,12488.9,760.33,11728.57,5833,452
2025-12,SKU-001-027,PRV-001,98,8,98,13813.1,729.71,13083.39,4207,471
2025-12,SKU-001-028,PRV-001,601,64,601,36630.95,2066.67,34564.28,19921,2141
2025-12,SKU-001-029,PRV-001,136,18,136,6385.2,371.96,6013.24,6471,559
2025-12,SKU-001-031,PRV-001,128,15,128,9849.6,668.69,9180.91,5946,706
2025-12,SKU-001-032,PRV-001,210,22,210,14269.5,811.1,13458.4,5927,694
2025-12,SKU-001-033,PRV-001,557,60,557,98004.15,6142.27,91861.88,16023,1097
2025-12,SKU-001-034,PRV-001,169,16,169,22806.55,1480.53,21326.02,5213,595
2026-01,SKU-001-001,PRV-001,562,76,562,74717.9,13462.72,61255.18,32469,2731
2026-01,SKU-001-002,PRV-001,297,30,297,15429.15,3185.65,12243.5,7312,809
2026-01,SKU-001-003,PRV-001,297,37,297,10974.15,1953.1,9021.05,13119,1452
2026-01,SKU-001-004,PRV-001,921,129,921,90211.95,15345.89,74866.06,37648,4146
2026-01,SKU-001-005,PRV-001,1149,136,1149,41306.55,8743.3,32563.25,36278,3670
2026-01,SKU-001-006,PRV-001,495,66,495,16805.25,3302.38,13502.87,16795,1389
2026-01,SKU-001-007,PRV-001,298,31,298,25613.1,4725.06,20888.04,15251,1696
2026-01,SKU-001-008,PRV-001,1161,143,1161,56830.95,11703.9,45127.05,51814,3417
2026-01,SKU-001-009,PRV-001,1026,123,1026,37910.7,6738.67,31172.03,48328,3111
2026-01,SKU-001-010,PRV-001,331,32,331,13223.45,2778.46,10444.99,14124,1817
2026-01,SKU-001-011,PRV-001,456,39,456,80233.2,13690.66,66542.54,20402,1682
2026-01,SKU-001-012,PRV-001,338,32,338,14855.1,2773.23,12081.87,14624,1095
2026-01,SKU-001-013,PRV-001,254,29,254,44691.3,9296.04,35395.26,10189,577
2026-01,SKU-001-014,PRV-001,784,64,784,39944.8,8036.33,31908.47,34884,3960
2026-01,SKU-001-015,PRV-001,954,108,954,78180.3,14164.04,64016.26,39707,5078
2026-01,SKU-001-016,PRV-001,188,20,188,8826.6,1471.21,7355.39,6550,515
2026-01,SKU-001-017,PRV-001,833,107,833,127407.35,21091.98,106315.37,45568,3414
2026-01,SKU-001-018,PRV-001,141,15,141,19309.95,3347.75,15962.2,5206,464
2026-01,SKU-001-019,PRV-001,445,46,445,40917.75,8599.47,32318.28,12585,1680
2026-01,SKU-001-020,PRV-001,604,53,604,22317.8,4400.5,17917.3,19120,2569
2026-01,SKU-001-021,PRV-001,231,25,231,14310.45,2657.18,11653.27,10300,1347
2026-01,SKU-001-022,PRV-001,138,10,138,16967.1,3204.06,13763.04,4048,369
2026-01,SKU-001-023,PRV-001,173,20,173,16253.35,3304.09,12949.26,3865,238
2026-01,SKU-001-024,PRV-001,822,72,822,41058.9,6999.15,34059.75,41329,3372
2026-01,SKU-001-025,PRV-001,269,30,269,41412.55,7517.3,33895.25,11320,1276
2026-01,SKU-001-026,PRV-001,277,36,277,24362.15,4242.05,20120.1,10481,772
2026-01,SKU-001-027,PRV-001,117,14,117,16491.15,3308.84,13182.31,4898,397
2026-01,SKU-001-028,PRV-001,979,108,979,59670.05,11304.32,48365.73,33469,3286
2026-01,SKU-001-029,PRV-001,165,16,165,7746.75,1511.45,6235.3,8197,761
2026-01,SKU-001-031,PRV-001,185,22,185,14235.75,3087.11,11148.64,4217,286
2026-01,SKU-001-032,PRV-001,280,34,280,19026.0,4116.19,14909.81,14708,1704
2026-01,SKU-001-033,PRV-001,1056,111,1056,185803.2,34652.17,151151.03,24011,1959
2026-01,SKU-001-034,PRV-001,306,34,306,41294.7,8132.19,33162.51,13839,890
2026-02,SKU-001-001,PRV-001,498,57,498,66209.1,3852.45,62356.65,12955,817
2026-02,SKU-001-002,PRV-001,287,30,287,14909.65,823.37,14086.28,9658,734
2026-02,SKU-001-003,PRV-001,357,40,357,13191.15,892.32,12298.83,14825,1152
2026-02,SKU-001-004,PRV-001,606,49,606,59357.7,3227.4,56130.3,25740,2102
2026-02,SKU-001-005,PRV-001,1045,125,1045,37567.75,2459.52,35108.23,49574,3684
2026-02,SKU-001-006,PRV-001,426,46,426,14462.7,825.97,13636.73,19004,2201
2026-02,SKU-001-007,PRV-001,255,31,255,21917.25,1353.65,20563.6,11642,1326
2026-02,SKU-001-008,PRV-001,980,129,980,47971.0,2569.78,45401.22,25716,1617
2026-02,SKU-001-009,PRV-001,667,82,667,24645.65,1658.26,22987.39,19637,2130
2026-02,SKU-001-010,PRV-001,262,33,262,10466.9,651.17,9815.73,13741,1135
2026-02,SKU-001-011,PRV-001,382,32,382,67212.9,3777.41,63435.49,19160,2476
2026-02,SKU-001-012,PRV-001,291,31,291,12789.45,805.59,11983.86,16046,899
2026-02,SKU-001-013,PRV-001,194,20,194,34134.3,1973.77,32160.53,10260,625
2026-02,SKU-001-014,PRV-001,598,58,598,30468.1,2055.13,28412.97,20032,1968
2026-02,SKU-001-015,PRV-001,973,112,973,79737.35,4766.31,74971.04,43393,4029
2026-02,SKU-001-016,PRV-001,204,22,204,9577.8,553.7,9024.1,6145,783
2026-02,SKU-001-017,PRV-001,569,74,569,87028.55,5909.0,81119.55,31526,2747
2026-02,SKU-001-018,PRV-001,136,16,136,18625.2,1241.53,17383.67,3280,269
2026-02,SKU-001-019,PRV-001,307,31,307,28228.65,1872.05,26356.6,9943,886
2026-02,SKU-001-020,PRV-001,597,54,597,22059.15,1402.48,20656.67,17075,1952
2026-02,SKU-001-021,PRV-001,212,25,212,13133.4,779.77,12353.63,5226,661
2026-02,SKU-001-022,PRV-001,124,15,124,15245.8,958.88,14286.92,6704,553
2026-02,SKU-001-023,PRV-001,407,35,407,38237.65,1990.42,36247.23,9254,1140
2026-02,SKU-001-024,PRV-001,622,65,622,31068.9,1743.14,29325.76,25102,1467
2026-02,SKU-001-025,PRV-001,180,15,180,27711.0,1902.8,25808.2,7584,775
2026-02,SKU-001-026,PRV-001,208,21,208,18293.6,939.18,17354.42,6611,371
2026-02,SKU-001-027,PRV-001,106,11,106,14940.7,853.33,14087.37,6002,657
2026-02,SKU-001-028,PRV-001,726,65,726,44249.7,3051.53,41198.17,38905,5037
2026-02,SKU-001-029,PRV-001,152,17,152,7136.4,480.35,6656.05,4064,430
2026-02,SKU-001-031,PRV-001,184,20,184,14158.8,760.47,13398.33,7479,492
2026-02,SKU-001-032,PRV-001,222,20,222,15084.9,791.4,14293.5,12758,784
2026-02,SKU-001-033,PRV-001,825,76,825,145158.75,9675.38,135483.37,29853,3804
2026-02,SKU-001-034,PRV-001,293,26,293,39540.35,2134.36,37405.99,16172,1345
2026-03,SKU-001-001,PRV-001,385,54,385,51185.75,2635.23,48550.52,20232,1480
2026-03,SKU-001-002,PRV-001,277,27,277,14390.15,802.75,13587.4,12141,1495
2026-03,SKU-001-003,PRV-001,246,26,246,9089.7,470.77,8618.93,8784,556
2026-03,SKU-001-004,PRV-001,550,57,550,53872.5,3228.88,50643.62,15007,882
2026-03,SKU-001-005,PRV-001,1050,97,1050,37747.5,2192.85,35554.65,57846,6832
2026-03,SKU-001-006,PRV-001,376,42,376,12765.2,700.56,12064.64,15588,1628
2026-03,SKU-001-007,PRV-001,218,17,218,18737.1,975.53,17761.57,11215,1118
2026-03,SKU-001-008,PRV-001,908,95,908,44446.6,2564.57,41882.03,22303,1440
2026-03,SKU-001-009,PRV-001,893,102,893,32996.35,1911.03,31085.32,45818,3367
2026-03,SKU-001-010,PRV-001,269,31,269,10746.55,601.6,10144.95,6198,836
2026-03,SKU-001-011,PRV-001,549,56,549,96596.55,6383.12,90213.43,13807,863
2026-03,SKU-001-012,PRV-001,215,23,215,9449.25,635.88,8813.37,10308,793
2026-03,SKU-001-013,PRV-001,173,16,173,30439.35,1559.18,28880.17,7850,1032
2026-03,SKU-001-014,PRV-001,599,56,599,30519.05,1829.89,28689.16,23736,2560
2026-03,SKU-001-015,PRV-001,731,65,731,59905.45,3880.82,56024.63,29843,2223
2026-03,SKU-001-016,PRV-001,152,15,152,7136.4,368.56,6767.84,7081,552
2026-03,SKU-001-017,PRV-001,609,63,609,93146.55,5823.54,87323.01,28771,2315
2026-03,SKU-001-018,PRV-001,107,12,107,14653.65,762.54,13891.11,5592,568
2026-03,SKU-001-019,PRV-001,331,32,331,30435.45,2067.18,28368.27,8164,759
2026-03,SKU-001-020,PRV-001,677,84,677,25015.15,1469.5,23545.65,16446,1785
2026-03,SKU-001-021,PRV-001,349,34,349,21620.55,1382.09,20238.46,16475,1837
2026-03,SKU-001-022,PRV-001,145,15,145,17827.75,913.02,16914.73,4454,287
2026-03,SKU-001-023,PRV-001,456,46,456,42841.2,2762.86,40078.34,24450,1986
2026-03,SKU-001-024,PRV-001,626,76,626,31268.7,2059.41,29209.29,22420,2345
2026-03,SKU-001-025,PRV-001,179,18,179,27557.05,1824.57,25732.48,7368,640
2026-03,SKU-001-026,PRV-001,264,33,264,23218.8,1488.82,21729.98,9697,1141
2026-03,SKU-001-027,PRV-001,106,10,106,14940.7,952.41,13988.29,5183,690
2026-03,SKU-001-028,PRV-001,785,100,785,47845.75,3001.55,44844.2,31419,3159
2026-03,SKU-001-029,PRV-001,156,16,156,7324.2,454.85,6869.35,4383,544
2026-03,SKU-001-030,PRV-001,292,34,292,50793.4,3143.17,47650.23,8908,1125
2026-03,SKU-001-031,PRV-001,170,15,170,13081.5,717.34,12364.16,6568,561
2026-03,SKU-001-032,PRV-001,168,20,168,11415.6,599.79,10815.81,7347,501
2026-03,SKU-001-033,PRV-001,920,96,920,161874.0,8999.72,152874.28,28675,3587
2026-03,SKU-001-034,PRV-001,345,41,345,46557.75,2991.13,43566.62,18658,1292
2026-04,SKU-001-001,PRV-001,436,43,436,57966.2,3280.32,54685.88,19780,1400
2026-04,SKU-001-002,PRV-001,296,32,296,15377.2,1058.69,14318.51,16083,1817
2026-04,SKU-001-003,PRV-001,248,32,248,9163.6,623.23,8540.37,12812,1615
2026-04,SKU-001-004,PRV-001,763,79,763,74735.85,5015.52,69720.33,27957,2721
2026-04,SKU-001-005,PRV-001,778,79,778,27969.1,1505.84,26463.26,40711,3840
2026-04,SKU-001-006,PRV-001,524,63,524,17789.8,963.49,16826.31,16573,1671
2026-04,SKU-001-007,PRV-001,246,30,246,21143.7,1420.72,19722.98,7312,420
2026-04,SKU-001-008,PRV-001,640,67,640,31328.0,2083.68,29244.32,21332,2072
2026-04,SKU-001-009,PRV-001,722,71,722,26677.9,1837.66,24840.24,22830,1865
2026-04,SKU-001-010,PRV-001,202,21,202,8069.9,422.06,7647.84,8870,495
2026-04,SKU-001-011,PRV-001,527,45,527,92725.65,5476.75,87248.9,20834,1899
2026-04,SKU-001-012,PRV-001,287,24,287,12613.65,679.88,11933.77,11319,1283
2026-04,SKU-001-013,PRV-001,157,20,157,27624.15,1629.03,25995.12,5072,677
2026-04,SKU-001-014,PRV-001,589,81,589,30009.55,1632.41,28377.14,25527,2204
2026-04,SKU-001-015,PRV-001,893,103,893,73181.35,4146.28,69035.07,48704,6022
2026-04,SKU-001-016,PRV-001,186,20,186,8732.7,552.6,8180.1,7090,783
2026-04,SKU-001-017,PRV-001,665,57,665,101711.75,6363.93,95347.82,17929,1811
2026-04,SKU-001-018,PRV-001,129,16,129,17666.55,1088.8,16577.75,5212,585
2026-04,SKU-001-019,PRV-001,427,39,427,39262.65,2593.66,36668.99,22956,1544
2026-04,SKU-001-020,PRV-001,610,63,610,22539.5,1299.35,21240.15,23225,1411
2026-04,SKU-001-021,PRV-001,397,34,397,24594.15,1491.07,23103.08,11761,1510
2026-04,SKU-001-022,PRV-001,110,14,110,13524.5,914.44,12610.06,3144,300
2026-04,SKU-001-023,PRV-001,346,38,346,32506.7,1676.16,30830.54,16646,1990
2026-04,SKU-001-024,PRV-001,659,64,659,32917.05,1772.56,31144.49,25893,3101
2026-04,SKU-001-025,PRV-001,159,14,159,24478.05,1334.84,23143.21,8431,823
2026-04,SKU-001-026,PRV-001,261,26,261,22954.95,1229.55,21725.4,6958,725
2026-04,SKU-001-027,PRV-001,95,9,95,13390.25,763.11,12627.14,3829,355
2026-04,SKU-001-028,PRV-001,753,89,753,45895.35,2588.97,43306.38,17845,1042
2026-04,SKU-001-029,PRV-001,154,15,154,7230.3,387.49,6842.81,7059,667
2026-04,SKU-001-030,PRV-001,369,37,369,64187.55,3986.29,60201.26,18492,1346
2026-04,SKU-001-031,PRV-001,150,19,150,11542.5,606.89,10935.61,5521,400
2026-04,SKU-001-032,PRV-001,177,19,177,12027.15,749.02,11278.13,8716,920
2026-04,SKU-001-033,PRV-001,914,82,914,160818.3,9427.45,151390.85,49810,5751
2026-04,SKU-001-034,PRV-001,320,36,320,43184.0,2625.86,40558.14,18430,1360
2026-05,SKU-001-001,PRV-001,355,37,355,47197.25,2700.18,44497.07,14100,1088
2026-05,SKU-001-002,PRV-001,240,27,240,12468.0,757.01,11710.99,12790,1439
2026-05,SKU-001-003,PRV-001,348,34,348,12858.6,854.32,12004.28,10072,1178
2026-05,SKU-001-004,PRV-001,635,70,635,62198.25,3540.68,58657.57,36731,2058
2026-05,SKU-001-005,PRV-001,1061,99,1061,38142.95,2578.92,35564.03,27090,3305
2026-05,SKU-001-006,PRV-001,380,35,380,12901.0,832.09,12068.91,21916,1964
2026-05,SKU-001-007,PRV-001,181,22,181,15556.95,1058.17,14498.78,6076,817
2026-05,SKU-001-008,PRV-001,911,110,911,44593.45,2665.8,41927.65,23728,1840
2026-05,SKU-001-009,PRV-001,700,63,700,25865.0,1728.76,24136.24,33883,2662
2026-05,SKU-001-010,PRV-001,213,21,213,8509.35,450.47,8058.88,4889,280
2026-05,SKU-001-011,PRV-001,381,25,381,67036.95,4143.39,62893.56,11525,1189
2026-05,SKU-001-012,PRV-001,279,28,279,12262.05,718.73,11543.32,15403,1860
2026-05,SKU-001-013,PRV-001,204,23,204,35893.8,2307.49,33586.31,10899,981
2026-05,SKU-001-014,PRV-001,594,53,594,30264.3,1548.57,28715.73,26136,3065
2026-05,SKU-001-015,PRV-001,957,96,957,78426.15,4419.16,74006.99,22805,3064
2026-05,SKU-001-016,PRV-001,163,15,163,7652.85,422.29,7230.56,7380,954
2026-05,SKU-001-017,PRV-001,682,69,682,104311.9,7076.11,97235.79,32095,1998
2026-05,SKU-001-018,PRV-001,144,14,144,19720.8,1354.71,18366.09,6863,842
2026-05,SKU-001-019,PRV-001,300,31,300,27585.0,1895.93,25689.07,11946,775
2026-05,SKU-001-020,PRV-001,474,47,474,17514.3,936.29,16578.01,26244,3467
