month,product_id,provider_id,units_on_hand_end,units_received,stockout_days,days_of_cover,sell_through_pct
2025-12,SKU-001-004,PRV-001,1687,927,0,69.6,30.1
2025-12,SKU-001-005,PRV-001,1850,912,0,63.9,32.0
2025-12,SKU-001-006,PRV-001,1330,582,0,81.3,27.0
2025-12,SKU-001-007,PRV-001,530,190,0,79.1,27.5
2025-12,SKU-001-008,PRV-001,1517,661,0,61.9,32.6
2025-12,SKU-001-009,PRV-001,1646,770,0,61.2,32.9
2025-12,SKU-001-010,PRV-001,454,265,0,62.2,32.5
2025-12,SKU-001-011,PRV-001,1097,520,0,62.4,32.5
2025-12,SKU-001-012,PRV-001,575,218,0,60.5,33.1
2025-12,SKU-001-013,PRV-001,360,153,0,59.7,33.5
2025-12,SKU-001-014,PRV-001,878,453,0,58.0,34.1
2025-12,SKU-001-015,PRV-001,1675,1082,0,58.3,34.0
2025-12,SKU-001-016,PRV-001,165,75,7,60.4,33.2
2025-12,SKU-001-017,PRV-001,1131,429,0,63.9,31.9
2025-12,SKU-001-018,PRV-001,383,188,0,77.6,27.9
2025-12,SKU-001-019,PRV-001,665,375,0,56.8,34.5
2025-12,SKU-001-020,PRV-001,877,590,0,57.8,34.2
2025-12,SKU-001-022,PRV-001,194,154,0,46.6,39.2
2025-12,SKU-001-023,PRV-001,750,330,0,67.0,30.9
2025-12,SKU-001-024,PRV-001,777,564,0,48.6,38.2
2025-12,SKU-001-025,PRV-001,212,141,12,57.3,34.4
2025-12,SKU-001-026,PRV-001,213,119,0,45.0,40.0
2025-12,SKU-001-027,PRV-001,162,122,0,49.6,37.7
2025-12,SKU-001-028,PRV-001,1556,771,0,77.7,27.9
2025-12,SKU-001-029,PRV-001,205,127,0,45.2,39.9
2025-12,SKU-001-031,PRV-001,324,127,0,75.9,28.3
2025-12,SKU-001-032,PRV-001,441,213,0,63.0,32.3
2025-12,SKU-001-033,PRV-001,1152,587,12,62.0,32.6
2025-12,SKU-001-034,PRV-001,298,170,0,52.9,36.2
2026-01,SKU-001-001,PRV-001,1082,490,0,57.8,34.2
2026-01,SKU-001-002,PRV-001,521,276,0,52.6,36.3
2026-01,SKU-001-003,PRV-001,543,234,5,54.8,35.4
2026-01,SKU-001-004,PRV-001,1517,1101,0,49.4,37.8
2026-01,SKU-001-005,PRV-001,1907,1289,0,49.8,37.6
2026-01,SKU-001-006,PRV-001,730,564,0,44.2,40.4
2026-01,SKU-001-007,PRV-001,656,333,0,66.0,31.2
2026-01,SKU-001-008,PRV-001,2799,1238,0,72.3,29.3
2026-01,SKU-001-009,PRV-001,2741,1026,0,80.1,27.2
2026-01,SKU-001-010,PRV-001,838,335,0,76.0,28.3
2026-01,SKU-001-011,PRV-001,1183,576,0,77.8,27.8
2026-01,SKU-001-012,PRV-001,578,319,0,51.3,36.9
2026-01,SKU-001-013,PRV-001,493,263,0,58.2,34.0
2026-01,SKU-001-014,PRV-001,1210,691,0,46.3,39.3
2026-01,SKU-001-015,PRV-001,2102,844,3,66.1,31.2
2026-01,SKU-001-016,PRV-001,403,212,0,64.3,31.8
2026-01,SKU-001-017,PRV-001,2166,1045,0,78.0,27.8
2026-01,SKU-001-018,PRV-001,296,166,0,63.0,32.3
2026-01,SKU-001-019,PRV-001,1165,563,0,78.5,27.6
2026-01,SKU-001-020,PRV-001,1334,539,0,66.3,31.2
2026-01,SKU-001-021,PRV-001,487,297,0,63.2,32.2
2026-01,SKU-001-022,PRV-001,220,125,0,47.8,38.5
2026-01,SKU-001-023,PRV-001,351,156,21,60.9,33.0
2026-01,SKU-001-024,PRV-001,1621,833,0,59.2,33.6
2026-01,SKU-001-025,PRV-001,654,307,0,72.9,29.1
2026-01,SKU-001-026,PRV-001,725,240,0,78.5,27.6
2026-01,SKU-001-027,PRV-001,276,88,0,70.8,29.8
2026-01,SKU-001-028,PRV-001,2289,757,0,70.1,30.0
2026-01,SKU-001-029,PRV-001,431,162,0,78.4,27.7
2026-01,SKU-001-031,PRV-001,516,201,0,83.7,26.4
2026-01,SKU-001-032,PRV-001,673,217,0,72.1,29.4
2026-01,SKU-001-033,PRV-001,1625,1197,0,46.2,39.4
2026-01,SKU-001-034,PRV-001,811,249,0,79.5,27.4
2026-02,SKU-001-001,PRV-001,1344,528,0,81.0,27.0
2026-02,SKU-001-002,PRV-001,779,226,0,81.4,26.9
2026-02,SKU-001-003,PRV-001,661,397,0,55.5,35.1
2026-02,SKU-001-004,PRV-001,1307,630,0,64.7,31.7
2026-02,SKU-001-005,PRV-001,1620,864,0,46.5,39.2
2026-02,SKU-001-006,PRV-001,980,400,7,69.0,30.3
2026-02,SKU-001-007,PRV-001,584,262,0,68.7,30.4
2026-02,SKU-001-008,PRV-001,1674,875,0,51.2,36.9
2026-02,SKU-001-009,PRV-001,1469,561,0,66.1,31.2
2026-02,SKU-001-010,PRV-001,687,332,0,78.7,27.6
2026-02,SKU-001-011,PRV-001,923,353,0,72.5,29.3
2026-02,SKU-001-012,PRV-001,732,222,0,75.5,28.4
2026-02,SKU-001-013,PRV-001,416,156,0,64.3,31.8
2026-02,SKU-001-014,PRV-001,867,660,0,43.5,40.8
2026-02,SKU-001-015,PRV-001,2573,1063,0,79.3,27.4
2026-02,SKU-001-016,PRV-001,533,163,0,78.4,27.7
2026-02,SKU-001-017,PRV-001,1046,715,0,55.1,35.2
2026-02,SKU-001-018,PRV-001,314,143,0,69.3,30.2
2026-02,SKU-001-019,PRV-001,657,283,0,64.2,31.8
2026-02,SKU-001-020,PRV-001,1653,622,0,83.1,26.5
2026-02,SKU-001-021,PRV-001,405,177,0,57.3,34.4
2026-02,SKU-001-022,PRV-001,338,160,0,81.8,26.8
2026-02,SKU-001-023,PRV-001,1047,340,0,77.2,28.0
2026-02,SKU-001-024,PRV-001,1438,591,0,69.4,30.2
2026-02,SKU-001-025,PRV-001,302,226,0,50.3,37.3
2026-02,SKU-001-026,PRV-001,372,207,0,53.7,35.9
2026-02,SKU-001-027,PRV-001,279,110,0,79.0,27.5
2026-02,SKU-001-028,PRV-001,1843,724,0,76.2,28.3
2026-02,SKU-001-029,PRV-001,257,193,0,50.7,37.2
2026-02,SKU-001-031,PRV-001,281,196,0,45.8,39.6
2026-02,SKU-001-032,PRV-001,431,204,0,58.2,34.0
2026-02,SKU-001-033,PRV-001,1204,729,0,43.8,40.7
2026-02,SKU-001-034,PRV-001,767,308,0,78.5,27.6
2026-03,SKU-001-001,PRV-001,1051,323,0,81.9,26.8
2026-03,SKU-001-002,PRV-001,740,326,0,80.1,27.2
2026-03,SKU-001-003,PRV-001,682,253,0,83.2,26.5
2026-03,SKU-001-004,PRV-001,1228,598,0,67.0,30.9
2026-03,SKU-001-005,PRV-001,1960,936,0,56.0,34.9
2026-03,SKU-001-006,PRV-001,723,327,0,57.7,34.2
2026-03,SKU-001-007,PRV-001,584,182,0,80.4,27.2
2026-03,SKU-001-008,PRV-001,2372,1124,0,78.4,27.7
2026-03,SKU-001-009,PRV-001,2087,676,0,70.1,30.0
2026-03,SKU-001-010,PRV-001,499,211,0,55.7,35.0
2026-03,SKU-001-011,PRV-001,1038,434,0,56.7,34.6
2026-03,SKU-001-012,PRV-001,398,204,0,55.5,35.1
2026-03,SKU-001-013,PRV-001,279,223,0,48.4,38.3
2026-03,SKU-001-014,PRV-001,1119,752,0,56.0,34.9
2026-03,SKU-001-015,PRV-001,1909,604,0,78.3,27.7
2026-03,SKU-001-016,PRV-001,390,194,0,77.0,28.0
2026-03,SKU-001-017,PRV-001,1492,476,0,73.5,29.0
2026-03,SKU-001-018,PRV-001,298,102,0,83.6,26.4
2026-03,SKU-001-019,PRV-001,692,323,0,62.7,32.4
2026-03,SKU-001-020,PRV-001,1641,645,0,72.7,29.2
2026-03,SKU-001-021,PRV-001,667,290,0,57.3,34.4
2026-03,SKU-001-022,PRV-001,388,133,0,80.3,27.2
2026-03,SKU-001-023,PRV-001,1172,548,0,77.1,28.0
2026-03,SKU-001-024,PRV-001,1244,700,0,59.6,33.5
2026-03,SKU-001-025,PRV-001,365,157,0,61.2,32.9
2026-03,SKU-001-026,PRV-001,669,341,0,76.0,28.3
2026-03,SKU-001-027,PRV-001,282,97,0,79.8,27.3
2026-03,SKU-001-028,PRV-001,1162,885,0,44.4,40.3
2026-03,SKU-001-029,PRV-001,392,143,0,75.4,28.5
2026-03,SKU-001-030,PRV-001,439,281,0,45.1,39.9
2026-03,SKU-001-031,PRV-001,269,192,0,47.5,38.7
2026-03,SKU-001-032,PRV-001,433,210,0,77.3,28.0
2026-03,SKU-001-033,PRV-001,2416,1186,0,78.8,27.6
2026-03,SKU-001-034,PRV-001,518,339,0,45.0,40.0
2026-04,SKU-001-001,PRV-001,636,458,0,43.8,40.7
2026-04,SKU-001-002,PRV-001,633,369,0,64.2,31.9
2026-04,SKU-001-003,PRV-001,463,269,0,56.0,34.9
2026-04,SKU-001-004,PRV-001,1689,573,0,66.4,31.1
2026-04,SKU-001-005,PRV-001,1224,895,0,47.2,38.9
2026-04,SKU-001-006,PRV-001,1213,408,0,69.4,30.2
2026-04,SKU-001-007,PRV-001,542,241,0,66.1,31.2
2026-04,SKU-001-008,PRV-001,1145,826,0,53.7,35.9
2026-04,SKU-001-009,PRV-001,1557,545,0,64.7,31.7
2026-04,SKU-001-010,PRV-001,459,191,0,68.2,30.6
2026-04,SKU-001-011,PRV-001,1426,554,0,81.2,27.0
2026-04,SKU-001-012,PRV-001,603,238,0,63.0,32.2
2026-04,SKU-001-013,PRV-001,251,189,0,48.0,38.5
2026-04,SKU-001-014,PRV-001,915,757,0,46.6,39.2
2026-04,SKU-001-015,PRV-001,2074,891,0,69.7,30.1
2026-04,SKU-001-016,PRV-001,481,232,0,77.6,27.9
2026-04,SKU-001-017,PRV-001,1319,804,0,59.5,33.5
2026-04,SKU-001-018,PRV-001,272,113,0,63.3,32.2
2026-04,SKU-001-019,PRV-001,793,446,0,55.7,35.0
2026-04,SKU-001-020,PRV-001,1170,463,0,57.5,34.3
2026-04,SKU-001-021,PRV-001,759,439,0,57.4,34.3
2026-04,SKU-001-022,PRV-001,223,121,0,60.8,33.0
2026-04,SKU-001-023,PRV-001,778,312,0,67.5,30.8
2026-04,SKU-001-024,PRV-001,1239,501,0,56.4,34.7
2026-04,SKU-001-025,PRV-001,370,166,0,69.8,30.1
2026-04,SKU-001-026,PRV-001,552,273,0,63.4,32.1
2026-04,SKU-001-027,PRV-001,225,72,0,71.1,29.7
2026-04,SKU-001-028,PRV-001,1690,812,0,67.3,30.8
2026-04,SKU-001-029,PRV-001,384,191,0,74.8,28.6
2026-04,SKU-001-030,PRV-001,979,447,0,79.6,27.4
2026-04,SKU-001-031,PRV-001,221,128,0,44.2,40.4
2026-04,SKU-001-032,PRV-001,349,199,0,59.2,33.7
2026-04,SKU-001-033,PRV-001,1982,753,0,65.1,31.6
2026-04,SKU-001-034,PRV-001,669,339,0,62.7,32.4
2026-05,SKU-001-001,PRV-001,651,355,0,55.0,35.3
2026-05,SKU-001-002,PRV-001,508,299,0,63.5,32.1
2026-05,SKU-001-003,PRV-001,529,366,0,45.6,39.7
2026-05,SKU-001-004,PRV-001,1570,722,0,74.2,28.8
2026-05,SKU-001-005,PRV-001,2574,1056,0,72.8,29.2
2026-05,SKU-001-006,PRV-001,1010,467,0,79.7,27.3
2026-05,SKU-001-007,PRV-001,453,156,0,75.1,28.5
2026-05,SKU-001-008,PRV-001,1785,1009,0,58.8,33.8
2026-05,SKU-001-009,PRV-001,1663,642,0,71.3,29.6
2026-05,SKU-001-010,PRV-001,504,227,0,71.0,29.7
2026-05,SKU-001-011,PRV-001,701,394,0,55.2,35.2
2026-05,SKU-001-012,PRV-001,761,309,0,81.8,26.8
2026-05,SKU-001-013,PRV-001,515,190,0,75.7,28.4
2026-05,SKU-001-014,PRV-001,860,497,0,43.4,40.9
2026-05,SKU-001-015,PRV-001,2062,749,0,64.6,31.7
2026-05,SKU-001-016,PRV-001,415,150,0,76.4,28.2
2026-05,SKU-001-017,PRV-001,999,812,0,43.9,40.6
2026-05,SKU-001-018,PRV-001,251,159,0,52.3,36.5
2026-05,SKU-001-019,PRV-001,836,246,0,83.6,26.4
2026-05,SKU-001-020,PRV-001,839,550,0,53.1,36.1
2026-05,SKU-001-021,PRV-001,581,324,0,56.4,34.7
2026-05,SKU-001-022,PRV-001,321,141,0,78.9,27.5
2026-05,SKU-001-023,PRV-001,746,438,0,63.6,32.1
2026-05,SKU-001-024,PRV-001,1271,493,0,70.6,29.8
2026-05,SKU-001-025,PRV-001,440,153,0,82.0,26.8
2026-05,SKU-001-026,PRV-001,503,279,0,58.0,34.1
2026-05,SKU-001-027,PRV-001,192,121,0,54.3,35.6
2026-05,SKU-001-028,PRV-001,1735,918,0,64.0,31.9
2026-05,SKU-001-029,PRV-001,290,167,0,60.0,33.3
2026-05,SKU-001-030,PRV-001,1107,549,0,60.5,33.2
2026-05,SKU-001-031,PRV-001,355,183,0,57.6,34.3
2026-05,SKU-001-032,PRV-001,466,185,0,68.2,30.6
2026-05,SKU-001-033,PRV-001,2177,1034,0,80.4,27.2
2026-05,SKU-001-034,PRV-001,869,309,0,77.6,27.9
2026-06,SKU-001-001,PRV-001,871,376,0,66.8,31.0
2026-06,SKU-001-002,PRV-001,405,184,0,55.0,35.3
2026-06,SKU-001-003,PRV-001,342,225,0,44.2,40.4
2026-06,SKU-001-004,PRV-001,948,505,0,54.3,35.6
2026-06,SKU-001-005,PRV-001,1978,964,0,71.5,29.6
2026-06,SKU-001-006,PRV-001,1220,533,0,80.3,27.2
2026-06,SKU-001-007,PRV-001,522,258,0,63.9,31.9
2026-06,SKU-001-008,PRV-001,981,782,0,48.0,38.5
2026-06,SKU-001-009,PRV-001,1110,745,0,54.8,35.4
2026-06,SKU-001-010,PRV-001,386,274,0,51.2,36.9
2026-06,SKU-001-011,PRV-001,742,629,0,44.0,40.5
2026-06,SKU-001-012,PRV-001,637,306,0,75.8,28.3
2026-06,SKU-001-013,PRV-001,351,167,0,50.6,37.2
2026-06,SKU-001-014,PRV-001,913,421,0,52.4,36.4
2026-06,SKU-001-015,PRV-001,1345,561,0,58.4,33.9
2026-06,SKU-001-016,PRV-001,306,154,0,61.6,32.7
2026-06,SKU-001-017,PRV-001,1217,679,0,54.0,35.7
2026-06,SKU-001-018,PRV-001,205,107,0,45.6,39.7
2026-06,SKU-001-019,PRV-001,565,311,0,55.0,35.3
2026-06,SKU-001-020,PRV-001,1677,735,0,81.0,27.0
2026-06,SKU-001-021,PRV-001,709,406,0,55.2,35.2
2026-06,SKU-001-022,PRV-001,218,133,0,52.3,36.4
2026-06,SKU-001-023,PRV-001,802,314,0,68.0,30.6
2026-06,SKU-001-024,PRV-001,1154,422,0,69.7,30.1
2026-06,SKU-001-025,PRV-001,345,247,0,51.2,36.9
2026-06,SKU-001-026,PRV-001,387,270,0,49.8,37.6
2026-06,SKU-001-027,PRV-001,236,86,0,78.7,27.6
2026-06,SKU-001-028,PRV-001,866,537,0,47.5,38.7
2026-06,SKU-001-029,PRV-001,389,138,0,80.5,27.2
2026-06,SKU-001-030,PRV-001,1090,401,0,74.7,28.7
2026-06,SKU-001-031,PRV-001,421,136,0,77.5,27.9
2026-06,SKU-001-032,PRV-001,356,126,0,65.5,31.4
2026-06,SKU-001-033,PRV-001,1893,585,0,76.2,28.2
2026-06,SKU-001-034,PRV-001,585,289,0,71.9,29.4
2026-07,SKU-001-001,PRV-001,706,465,0,53.4,36.0
2026-07,SKU-001-002,PRV-001,332,204,0,49.1,37.9
2026-07,SKU-001-003,PRV-001,465,214,0,58.1,34.0
2026-07,SKU-001-004,PRV-001,1447,580,0,79.9,27.3
2026-07,SKU-001-005,PRV-001,1439,1121,0,45.8,39.6
2026-07,SKU-001-006,PRV-001,1057,409,0,71.9,29.4
2026-07,SKU-001-007,PRV-001,307,193,0,49.3,37.9
2026-07,SKU-001-008,PRV-001,1325,680,0,60.0,33.3
2026-07,SKU-001-009,PRV-001,1188,844,0,44.9,40.0
2026-07,SKU-001-010,PRV-001,294,168,0,52.2,36.5
2026-07,SKU-001-011,PRV-001,950,603,0,59.9,33.4
2026-07,SKU-001-012,PRV-001,399,230,0,55.2,35.2
2026-07,SKU-001-013,PRV-001,215,170,0,47.4,38.7
2026-07,SKU-001-014,PRV-001,1510,649,0,74.0,28.8
2026-07,SKU-001-015,PRV-001,1371,538,0,61.4,32.8
2026-07,SKU-001-016,PRV-001,328,143,0,66.9,30.9
2026-07,SKU-001-017,PRV-001,1236,594,0,63.3,32.2
2026-07,SKU-001-018,PRV-001,183,109,0,53.8,35.8
2026-07,SKU-001-019,PRV-001,543,434,0,47.9,38.5
2026-07,SKU-001-020,PRV-001,1005,456,0,53.4,36.0
2026-07,SKU-001-021,PRV-001,491,295,0,51.9,36.6
2026-07,SKU-001-022,PRV-001,262,82,0,79.4,27.4
2026-07,SKU-001-023,PRV-001,756,327,0,60.5,33.2
2026-07,SKU-001-024,PRV-001,813,490,0,51.1,37.0
2026-07,SKU-001-025,PRV-001,290,179,0,58.0,34.1
2026-07,SKU-001-026,PRV-001,372,212,0,60.0,33.3
2026-07,SKU-001-027,PRV-001,211,100,0,65.9,31.3
2026-07,SKU-001-028,PRV-001,1525,866,0,58.2,34.0
2026-07,SKU-001-029,PRV-001,312,179,0,63.7,32.0
2026-07,SKU-001-030,PRV-001,974,564,0,49.3,37.8
2026-07,SKU-001-031,PRV-001,333,152,0,63.2,32.2
2026-07,SKU-001-032,PRV-001,542,224,0,76.3,28.2
2026-07,SKU-001-033,PRV-001,1233,692,0,56.0,34.9
2026-07,SKU-001-034,PRV-001,532,253,0,61.1,32.9
2026-08,SKU-001-001,PRV-001,796,453,0,55.5,35.1
2026-08,SKU-001-002,PRV-001,504,267,0,57.7,34.2
2026-08,SKU-001-003,PRV-001,512,268,0,49.9,37.6
2026-08,SKU-001-004,PRV-001,1069,813,0,48.7,38.1
2026-08,SKU-001-005,PRV-001,1099,855,0,45.5,39.7
2026-08,SKU-001-006,PRV-001,871,325,0,71.2,29.6
2026-08,SKU-001-007,PRV-001,415,308,0,50.8,37.1
2026-08,SKU-001-008,PRV-001,1797,659,0,74.9,28.6
2026-08,SKU-001-009,PRV-001,1499,524,0,73.7,28.9
2026-08,SKU-001-010,PRV-001,533,192,0,66.3,31.1
2026-08,SKU-001-011,PRV-001,1140,489,0,79.2,27.5
2026-08,SKU-001-012,PRV-001,460,172,0,63.6,32.1
2026-08,SKU-001-013,PRV-001,316,179,0,52.7,36.3
2026-08,SKU-001-014,PRV-001,765,406,0,53.2,36.0
2026-08,SKU-001-015,PRV-001,2215,699,0,72.1,29.4
2026-08,SKU-001-016,PRV-001,400,228,0,58.8,33.8
2026-08,SKU-001-017,PRV-001,1272,965,0,51.4,36.9
2026-08,SKU-001-018,PRV-001,332,122,0,70.6,29.8
2026-08,SKU-001-019,PRV-001,809,256,0,79.6,27.4
2026-08,SKU-001-020,PRV-001,1505,576,0,73.7,28.9
2026-08,SKU-001-021,PRV-001,907,416,0,82.2,26.7
2026-08,SKU-001-022,PRV-001,199,125,0,50.2,37.4
2026-08,SKU-001-023,PRV-001,621,296,0,59.1,33.7
2026-08,SKU-001-024,PRV-001,1198,482,0,74.1,28.8
2026-08,SKU-001-025,PRV-001,384,221,0,63.3,32.2
2026-08,SKU-001-026,PRV-001,408,219,0,51.9,36.6
2026-08,SKU-001-027,PRV-001,219,135,0,52.1,36.5
2026-08,SKU-001-028,PRV-001,1265,704,0,51.7,36.7
2026-08,SKU-001-029,PRV-001,264,139,0,66.0,31.2
2026-08,SKU-001-030,PRV-001,844,410,0,49.9,37.5
2026-08,SKU-001-031,PRV-001,416,148,0,80.0,27.3
2026-08,SKU-001-032,PRV-001,522,256,0,73.9,28.9
2026-08,SKU-001-033,PRV-001,1840,710,0,82.4,26.7
2026-08,SKU-001-034,PRV-001,704,315,0,75.4,28.5
2024-09,SKU-002-001,PRV-002,918,606,0,40.5,42.6
2024-09,SKU-002-004,PRV-002,907,777,0,35.0,46.2
2024-09,SKU-002-005,PRV-002,778,701,7,41.6,41.9
2024-09,SKU-002-007,PRV-002,612,340,0,41.4,42.0
2024-09,SKU-002-008,PRV-002,401,261,0,47.4,38.8
2024-09,SKU-002-010,PRV-002,1485,605,0,55.3,35.2
2024-09,SKU-002-011,PRV-002,410,265,0,35.1,46.1
2024-09,SKU-002-012,PRV-002,161,92,0,46.4,39.2
2024-09,SKU-002-014,PRV-002,247,111,0,57.9,34.1
2024-09,SKU-002-015,PRV-002,244,256,0,35.5,45.8
2024-09,SKU-002-016,PRV-002,292,231,0,45.4,39.8
2024-09,SKU-002-017,PRV-002,1292,953,0,45.0,40.0
2024-09,SKU-002-019,PRV-002,1133,981,0,42.2,41.6
2024-09,SKU-002-020,PRV-002,664,393,7,46.8,39.1
2024-09,SKU-002-024,PRV-002,353,239,0,42.5,41.4
2024-09,SKU-002-025,PRV-002,289,213,0,38.2,44.0
2024-09,SKU-002-027,PRV-002,572,356,0,52.8,36.2
2024-09,SKU-002-029,PRV-002,132,97,0,32.7,47.8
2024-09,SKU-002-030,PRV-002,184,151,0,34.1,46.8
2024-09,SKU-002-031,PRV-002,208,95,0,55.7,35.0
2024-09,SKU-002-033,PRV-002,1219,755,0,44.4,40.3
2024-09,SKU-002-034,PRV-002,657,350,0,59.4,33.6
2024-09,SKU-002-035,PRV-002,863,649,0,38.9,43.5
2024-09,SKU-002-036,PRV-002,248,147,7,45.6,39.7
2024-09,SKU-002-038,PRV-002,987,624,0,44.6,40.2
2024-09,SKU-002-039,PRV-002,212,169,0,41.3,42.1
2024-09,SKU-002-040,PRV-002,612,567,0,39.7,43.1
2024-10,SKU-002-001,PRV-002,1265,917,0,52.3,36.5
2024-10,SKU-002-004,PRV-002,1403,769,0,47.3,38.8
2024-10,SKU-002-005,PRV-002,1247,695,0,56.6,34.6
2024-10,SKU-002-007,PRV-002,803,320,0,56.7,34.6
2024-10,SKU-002-008,PRV-002,368,245,0,54.4,35.6
2024-10,SKU-002-010,PRV-002,1104,828,0,34.0,46.9
2024-10,SKU-002-011,PRV-002,490,302,0,37.8,44.3
2024-10,SKU-002-012,PRV-002,227,89,0,58.7,33.8
2024-10,SKU-002-014,PRV-002,120,88,7,48.6,38.1
2024-10,SKU-002-015,PRV-002,211,194,9,39.1,43.4
2024-10,SKU-002-016,PRV-002,350,202,0,41.5,42.0
2024-10,SKU-002-017,PRV-002,1820,1155,0,59.2,33.6
2024-10,SKU-002-019,PRV-002,1437,864,0,43.4,40.9
2024-10,SKU-002-020,PRV-002,740,469,0,52.1,36.5
2024-10,SKU-002-024,PRV-002,301,226,0,47.0,38.9
2024-10,SKU-002-025,PRV-002,442,219,0,57.2,34.4
2024-10,SKU-002-027,PRV-002,587,467,0,42.1,41.6
2024-10,SKU-002-029,PRV-002,192,93,0,55.4,35.1
2024-10,SKU-002-030,PRV-002,170,134,7,46.4,39.3
2024-10,SKU-002-031,PRV-002,138,138,0,38.3,43.9
2024-10,SKU-002-033,PRV-002,742,711,0,31.6,48.7
2024-10,SKU-002-034,PRV-002,527,318,0,51.7,36.7
2024-10,SKU-002-035,PRV-002,615,610,7,38.2,44.0
2024-10,SKU-002-036,PRV-002,355,284,0,41.4,42.0
2024-10,SKU-002-038,PRV-002,556,501,0,31.5,48.8
2024-10,SKU-002-039,PRV-002,161,161,0,32.2,48.2
2024-10,SKU-002-040,PRV-002,1076,736,0,55.4,35.1
2024-11,SKU-002-001,PRV-002,980,586,7,41.6,41.9
2024-11,SKU-002-004,PRV-002,1696,931,0,45.5,39.7
2024-11,SKU-002-005,PRV-002,1281,1081,0,45.3,39.8
2024-11,SKU-002-007,PRV-002,342,178,21,44.0,40.5
2024-11,SKU-002-008,PRV-002,325,301,0,34.6,46.5
2024-11,SKU-002-010,PRV-002,1004,758,0,31.2,49.0
2024-11,SKU-002-011,PRV-002,759,511,9,48.7,38.1
2024-11,SKU-002-012,PRV-002,97,99,9,31.3,48.9
2024-11,SKU-002-013,PRV-002,474,557,7,32.5,48.0
2024-11,SKU-002-014,PRV-002,278,148,5,59.1,33.7
2024-11,SKU-002-015,PRV-002,491,257,0,46.9,39.0
2024-11,SKU-002-016,PRV-002,513,322,0,48.2,38.3
2024-11,SKU-002-017,PRV-002,1004,951,9,36.9,44.8
2024-11,SKU-002-019,PRV-002,1377,788,5,46.4,39.3
2024-11,SKU-002-020,PRV-002,677,652,0,35.8,45.6
2024-11,SKU-002-024,PRV-002,403,280,0,44.0,40.6
2024-11,SKU-002-025,PRV-002,249,264,9,31.7,48.7
2024-11,SKU-002-027,PRV-002,733,390,0,42.5,41.4
2024-11,SKU-002-029,PRV-002,198,180,0,38.8,43.6
2024-11,SKU-002-030,PRV-002,419,234,0,52.2,36.5
2024-11,SKU-002-031,PRV-002,222,173,0,41.4,42.0
2024-11,SKU-002-033,PRV-002,1454,1050,2,37.8,44.2
2024-11,SKU-002-034,PRV-002,449,383,0,38.2,44.0
2024-11,SKU-002-035,PRV-002,657,343,16,52.8,36.2
2024-11,SKU-002-036,PRV-002,514,332,0,58.9,33.8
2024-11,SKU-002-038,PRV-002,1250,837,0,55.2,35.2
2024-11,SKU-002-039,PRV-002,321,292,0,42.2,41.5
2024-11,SKU-002-040,PRV-002,893,600,0,36.4,45.2
2024-12,SKU-002-001,PRV-002,1098,692,9,51.3,36.9
2024-12,SKU-002-004,PRV-002,1115,891,0,39.4,43.2
2024-12,SKU-002-005,PRV-002,1030,1133,0,33.0,47.6
2024-12,SKU-002-007,PRV-002,755,442,0,45.4,39.8
2024-12,SKU-002-008,PRV-002,220,116,21,52.0,36.6
2024-12,SKU-002-010,PRV-002,1879,891,0,55.3,35.2
2024-12,SKU-002-011,PRV-002,561,567,7,33.3,47.4
2024-12,SKU-002-012,PRV-002,290,196,0,53.4,36.0
2024-12,SKU-002-013,PRV-002,917,714,0,44.7,40.2
2024-12,SKU-002-014,PRV-002,134,122,7,37.9,44.2
2024-12,SKU-002-015,PRV-002,338,227,0,39.6,43.1
2024-12,SKU-002-016,PRV-002,511,319,0,51.8,36.7
2024-12,SKU-002-017,PRV-002,1570,900,0,48.5,38.2
2024-12,SKU-002-019,PRV-002,1132,989,0,43.4,40.9
2024-12,SKU-002-020,PRV-002,927,694,0,45.8,39.6
2024-12,SKU-002-024,PRV-002,444,420,0,40.2,42.7
2024-12,SKU-002-025,PRV-002,483,432,2,43.0,41.1
2024-12,SKU-002-027,PRV-002,519,420,7,44.6,40.2
2024-12,SKU-002-029,PRV-002,92,80,16,41.8,41.8
2024-12,SKU-002-030,PRV-002,386,195,0,57.0,34.5
2024-12,SKU-002-031,PRV-002,154,161,0,33.0,47.6
2024-12,SKU-002-033,PRV-002,1561,808,0,51.1,37.0
2024-12,SKU-002-034,PRV-002,498,311,0,40.7,42.4
2024-12,SKU-002-035,PRV-002,1052,859,0,47.5,38.7
2024-12,SKU-002-036,PRV-002,201,92,21,56.4,34.7
2024-12,SKU-002-038,PRV-002,605,642,3,31.0,49.2
2024-12,SKU-002-039,PRV-002,201,188,0,39.4,43.2
2024-12,SKU-002-040,PRV-002,908,418,0,50.3,37.4
2025-01,SKU-002-001,PRV-002,1124,705,0,56.9,34.5
2025-01,SKU-002-004,PRV-002,1637,1060,0,55.2,35.2
2025-01,SKU-002-005,PRV-002,1169,666,0,59.0,33.7
2025-01,SKU-002-007,PRV-002,647,447,0,38.7,43.6
2025-01,SKU-002-008,PRV-002,346,179,0,53.2,36.0
2025-01,SKU-002-009,PRV-002,121,111,2,31.3,48.9
2025-01,SKU-002-010,PRV-002,1783,780,0,58.6,33.9
2025-01,SKU-002-011,PRV-002,651,346,0,47.9,38.5
2025-01,SKU-002-012,PRV-002,218,165,0,49.9,37.5
