shift_date,shift,machine_id,plant_id,planned_production_time_min,stop_time_min,run_time_min,changeover_min_excluded_from_planned,ideal_cycle_time_sec,total_count,good_count,scheduled_units
2026-03-11,B,CNC-02,STW,480.0,104.1,375.9,0.0,52.0,403,403,381
2026-03-11,B,CNC-03,STW,480.0,299.1,180.9,0.0,48.0,217,217,216
2026-03-11,B,CNC-04,STW,480.0,77.2,402.8,0.0,48.0,483,480,441
2026-03-11,B,GRIND-01,STW,480.0,102.5,377.5,0.0,76.0,293,289,277
2026-03-11,C,CNC-01,STW,480.0,124.6,355.4,0.0,52.0,392,390,293
2026-03-11,C,CNC-02,STW,480.0,105.9,374.1,0.0,52.0,403,400,405
2026-03-11,C,CNC-03,STW,480.0,252.9,227.1,0.0,48.0,274,272,276
2026-03-11,C,CNC-04,STW,480.0,66.9,413.1,0.0,48.0,498,492,476
2026-03-11,C,GRIND-01,STW,480.0,156.9,323.1,0.0,76.0,238,235,220
2026-03-11,A,ASSY-01,VLD,480.0,109.3,370.7,0.0,31.0,673,666,619
2026-03-11,A,ASSY-02,VLD,430.8,67.4,363.4,49.2,31.0,670,657,631
2026-03-11,A,LEAK-01,VLD,480.0,77.3,402.7,0.0,22.0,1065,1044,1073
2026-03-11,A,PACK-01,VLD,445.1,37.9,407.2,34.9,9.5,2491,2270,2272
2026-03-11,B,ASSY-01,VLD,443.3,53.1,390.2,36.7,31.0,695,682,644
2026-03-11,B,ASSY-02,VLD,433.2,74.9,358.3,46.8,31.0,667,652,620
2026-03-11,B,LEAK-01,VLD,480.0,107.5,372.5,0.0,22.0,1001,973,970
2026-03-11,B,PACK-01,VLD,433.2,28.3,405.0,46.8,9.5,2512,2290,2434
2026-03-12,A,PRESS-01,BRM,480.0,182.5,297.5,0.0,4.2,4052,3927,3943
2026-03-12,A,PRESS-02,BRM,480.0,212.6,267.4,0.0,3.1,4893,4797,4486
2026-03-12,A,PRESS-03,BRM,480.0,99.2,380.8,0.0,2.4,9185,9014,8894
2026-03-12,A,WELD-01,BRM,480.0,38.8,441.2,0.0,18.5,1226,1200,1191
2026-03-12,A,WELD-02,BRM,480.0,70.4,409.6,0.0,18.5,1293,1285,1202
2026-03-12,B,PRESS-01,BRM,480.0,166.9,313.1,0.0,4.2,4205,4128,4152
2026-03-12,B,PRESS-02,BRM,480.0,167.8,312.2,0.0,3.1,5843,5715,5713
2026-03-12,B,PRESS-03,BRM,480.0,121.7,358.3,0.0,2.4,8665,8556,8040
2026-03-12,B,WELD-01,BRM,480.0,49.8,430.2,0.0,18.5,1168,1150,1099
2026-03-12,B,WELD-02,BRM,480.0,78.8,401.2,0.0,18.5,1280,1280,1168
2026-03-12,C,PRESS-01,BRM,480.0,228.5,251.5,0.0,4.2,3364,3314,3176
2026-03-12,C,PRESS-02,BRM,480.0,327.4,152.6,0.0,3.1,2797,2749,2599
2026-03-12,C,PRESS-03,BRM,480.0,102.4,377.6,0.0,2.4,9161,9131,8797
2026-03-12,C,WELD-01,BRM,480.0,76.5,403.5,0.0,18.5,1109,1099,1060
2026-03-12,C,WELD-02,BRM,480.0,101.8,378.2,0.0,18.5,1151,1143,1113
2026-03-12,A,CNC-01,STW,480.0,66.3,413.7,0.0,52.0,468,463,331
2026-03-12,A,CNC-02,STW,480.0,111.9,368.1,0.0,52.0,407,401,397
2026-03-12,A,CNC-03,STW,480.0,202.4,277.6,0.0,48.0,332,329,326
2026-03-12,A,CNC-04,STW,480.0,82.7,397.3,0.0,48.0,490,489,489
2026-03-12,A,GRIND-01,STW,480.0,96.9,383.1,0.0,76.0,295,293,270
2026-03-12,B,CNC-01,STW,480.0,74.7,405.3,0.0,52.0,461,454,339
2026-03-12,B,CNC-02,STW,480.0,86.9,393.1,0.0,52.0,430,427,428
2026-03-12,B,CNC-03,STW,480.0,232.6,247.4,0.0,48.0,300,298,295
2026-03-12,B,CNC-04,STW,480.0,71.3,408.7,0.0,48.0,501,500,501
2026-03-12,B,GRIND-01,STW,480.0,136.1,343.9,0.0,76.0,261,258,248
2026-03-12,C,CNC-01,STW,480.0,83.5,396.5,0.0,52.0,441,439,325
2026-03-12,C,CNC-02,STW,480.0,106.9,373.1,0.0,52.0,412,409,384
2026-03-12,C,CNC-03,STW,480.0,242.8,237.2,0.0,48.0,272,270,268
2026-03-12,C,CNC-04,STW,480.0,72.7,407.3,0.0,48.0,493,493,490
2026-03-12,C,GRIND-01,STW,480.0,160.2,319.8,0.0,76.0,235,233,234
2026-03-12,A,ASSY-01,VLD,480.0,107.1,372.9,0.0,31.0,711,702,683
2026-03-12,A,ASSY-02,VLD,480.0,113.5,366.5,0.0,31.0,673,664,648
2026-03-12,A,LEAK-01,VLD,480.0,90.8,389.2,0.0,22.0,1021,997,960
2026-03-12,A,PACK-01,VLD,389.9,0.0,389.9,90.1,9.5,2389,2179,2231
2026-03-12,B,ASSY-01,VLD,434.6,75.4,359.2,45.4,31.0,666,653,635
2026-03-12,B,ASSY-02,VLD,480.0,101.1,378.9,0.0,31.0,686,673,677
2026-03-12,B,LEAK-01,VLD,480.0,97.1,382.9,0.0,22.0,1018,995,931
2026-03-12,B,PACK-01,VLD,480.0,94.7,385.3,0.0,9.5,2378,2356,2175
2026-03-13,A,PRESS-01,BRM,480.0,168.8,311.2,0.0,4.2,4265,4153,4088
2026-03-13,A,PRESS-02,BRM,480.0,301.4,178.6,0.0,3.1,3299,3206,3117
2026-03-13,A,PRESS-03,BRM,480.0,75.9,404.1,0.0,2.4,9898,9824,9556
2026-03-13,A,WELD-01,BRM,480.0,41.6,438.4,0.0,18.5,1188,1155,1130
2026-03-13,A,WELD-02,BRM,480.0,124.5,355.5,0.0,18.5,1147,1131,1121
2026-03-13,B,PRESS-01,BRM,480.0,169.1,310.9,0.0,4.2,4144,4064,4055
2026-03-13,B,PRESS-02,BRM,480.0,235.0,245.0,0.0,3.1,4689,4561,4578
2026-03-13,B,PRESS-03,BRM,480.0,90.2,389.8,0.0,2.4,9564,9358,9334
2026-03-13,B,WELD-01,BRM,480.0,47.3,432.7,0.0,18.5,1180,1158,1079
2026-03-13,B,WELD-02,BRM,480.0,110.6,369.4,0.0,18.5,1170,1161,1132
2026-03-13,C,PRESS-01,BRM,480.0,274.6,205.4,0.0,4.2,2798,2738,2613
2026-03-13,C,PRESS-02,BRM,480.0,450.8,29.2,0.0,3.1,538,524,498
2026-03-13,C,PRESS-03,BRM,480.0,116.9,363.1,0.0,2.4,8635,8577,8320
2026-03-13,C,WELD-01,BRM,480.0,103.5,376.5,0.0,18.5,1017,997,956
2026-03-13,C,WELD-02,BRM,480.0,114.6,365.4,0.0,18.5,1122,1114,1121
2026-03-13,A,CNC-01,STW,480.0,95.9,384.1,0.0,52.0,429,426,300
2026-03-13,A,CNC-02,STW,480.0,101.4,378.6,0.0,52.0,412,410,388
2026-03-13,A,CNC-03,STW,480.0,221.5,258.5,0.0,48.0,321,320,323
2026-03-13,A,CNC-04,STW,480.0,100.0,380.0,0.0,48.0,474,470,459
2026-03-13,A,GRIND-01,STW,480.0,150.7,329.3,0.0,76.0,247,243,244
2026-03-13,B,CNC-01,STW,480.0,77.1,402.9,0.0,52.0,460,458,340
2026-03-13,B,CNC-02,STW,480.0,111.2,368.8,0.0,52.0,405,400,407
2026-03-13,B,CNC-03,STW,480.0,285.5,194.5,0.0,48.0,232,231,240
2026-03-13,B,CNC-04,STW,480.0,75.6,404.4,0.0,48.0,484,480,470
2026-03-13,B,GRIND-01,STW,480.0,162.2,317.8,0.0,76.0,245,243,227
2026-03-13,C,CNC-01,STW,480.0,89.1,390.9,0.0,52.0,434,431,308
2026-03-13,C,CNC-02,STW,480.0,90.8,389.2,0.0,52.0,432,428,413
2026-03-13,C,CNC-03,STW,480.0,381.9,98.1,0.0,48.0,121,120,126
2026-03-13,C,CNC-04,STW,480.0,106.0,374.0,0.0,48.0,451,449,417
2026-03-13,C,GRIND-01,STW,480.0,168.7,311.3,0.0,76.0,238,236,228
2026-03-13,A,ASSY-01,VLD,447.7,54.0,393.8,32.3,31.0,718,705,702
2026-03-13,A,ASSY-02,VLD,436.2,64.7,371.5,43.8,31.0,690,682,684
2026-03-13,A,LEAK-01,VLD,480.0,109.0,371.0,0.0,22.0,1000,979,997
2026-03-13,A,PACK-01,VLD,480.0,76.6,403.4,0.0,9.5,2477,2445,2390
2026-03-13,B,ASSY-01,VLD,438.7,77.7,361.1,41.3,31.0,659,643,630
2026-03-13,B,ASSY-02,VLD,390.8,19.6,371.2,89.2,31.0,694,677,696
2026-03-13,B,LEAK-01,VLD,480.0,81.2,398.8,0.0,22.0,1047,1025,989
2026-03-13,B,PACK-01,VLD,480.0,73.0,407.0,0.0,9.5,2467,2431,2386
2026-03-14,A,PRESS-01,BRM,480.0,158.9,321.1,0.0,4.2,4298,4185,3927
2026-03-14,A,PRESS-02,BRM,480.0,163.1,316.9,0.0,3.1,5996,5783,5715
2026-03-14,A,PRESS-03,BRM,480.0,96.3,383.7,0.0,2.4,9361,9264,8991
2026-03-14,A,WELD-01,BRM,480.0,52.9,427.1,0.0,18.5,1132,1118,1039
2026-03-14,A,WELD-02,BRM,480.0,67.8,412.2,0.0,18.5,1293,1278,1204
2026-03-14,A,CNC-01,STW,480.0,67.5,412.5,0.0,52.0,464,459,323
2026-03-14,A,CNC-02,STW,480.0,80.5,399.5,0.0,52.0,450,448,420
2026-03-14,A,CNC-03,STW,480.0,454.5,25.5,0.0,48.0,31,31,30
2026-03-14,A,CNC-04,STW,480.0,77.9,402.1,0.0,48.0,490,490,449
2026-03-14,A,GRIND-01,STW,480.0,146.0,334.0,0.0,76.0,256,254,235
2026-03-16,A,PRESS-01,BRM,480.0,141.5,338.5,0.0,4.2,4611,4495,4357
2026-03-16,A,PRESS-02,BRM,480.0,208.4,271.6,0.0,3.1,5003,4864,4795
2026-03-16,A,PRESS-03,BRM,480.0,77.5,402.5,0.0,2.4,9823,9668,9757
2026-03-16,A,WELD-01,BRM,480.0,55.0,425.0,0.0,18.5,1153,1129,1076
2026-03-16,A,WELD-02,BRM,480.0,56.7,423.3,0.0,18.5,1324,1314,1332
2026-03-16,B,PRESS-01,BRM,480.0,135.5,344.5,0.0,4.2,4648,4539,4658
2026-03-16,B,PRESS-02,BRM,480.0,284.4,195.6,0.0,3.1,3667,3583,3375
2026-03-16,B,PRESS-03,BRM,480.0,84.7,395.3,0.0,2.4,9530,9453,9101
2026-03-16,B,WELD-01,BRM,480.0,49.7,430.3,0.0,18.5,1212,1202,1133
2026-03-16,B,WELD-02,BRM,480.0,98.7,381.3,0.0,18.5,1178,1172,1097
2026-03-16,C,PRESS-01,BRM,480.0,192.7,287.3,0.0,4.2,3881,3834,3828
2026-03-16,C,PRESS-02,BRM,480.0,274.5,205.5,0.0,3.1,3674,3604,3657
2026-03-16,C,PRESS-03,BRM,480.0,119.4,360.6,0.0,2.4,8741,8734,8735
2026-03-16,C,WELD-01,BRM,480.0,67.4,412.6,0.0,18.5,1143,1122,1100
2026-03-16,C,WELD-02,BRM,480.0,108.1,371.9,0.0,18.5,1161,1144,1168
2026-03-16,A,CNC-01,STW,480.0,108.2,371.8,0.0,52.0,425,422,289
2026-03-16,A,CNC-02,STW,480.0,95.9,384.1,0.0,52.0,436,432,432
2026-03-16,A,CNC-03,STW,480.0,357.6,122.4,0.0,48.0,151,151,158
2026-03-16,A,CNC-04,STW,480.0,80.7,399.3,0.0,48.0,494,492,494
2026-03-16,A,GRIND-01,STW,480.0,150.2,329.8,0.0,76.0,255,254,238
2026-03-16,B,CNC-01,STW,480.0,72.3,407.7,0.0,52.0,470,469,322
2026-03-16,B,CNC-02,STW,480.0,126.7,353.3,0.0,52.0,400,395,397
2026-03-16,B,CNC-03,STW,480.0,281.4,198.6,0.0,48.0,244,241,236
2026-03-16,B,CNC-04,STW,480.0,70.4,409.6,0.0,48.0,502,499,465
2026-03-16,B,GRIND-01,STW,480.0,107.3,372.7,0.0,76.0,288,284,275
2026-03-16,C,CNC-01,STW,480.0,112.0,368.0,0.0,52.0,398,394,295
2026-03-16,C,CNC-02,STW,480.0,107.0,373.0,0.0,52.0,412,408,403
2026-03-16,C,CNC-03,STW,480.0,344.2,135.8,0.0,48.0,164,163,167
2026-03-16,C,CNC-04,STW,480.0,97.4,382.6,0.0,48.0,463,459,459
2026-03-16,C,GRIND-01,STW,480.0,135.8,344.2,0.0,76.0,253,250,236
2026-03-16,A,ASSY-01,VLD,480.0,81.1,398.9,0.0,31.0,749,736,750
2026-03-16,A,ASSY-02,VLD,386.6,10.7,376.0,93.4,31.0,695,679,644
2026-03-16,A,LEAK-01,VLD,459.4,85.0,374.4,20.6,22.0,1004,979,1009
2026-03-16,A,PACK-01,VLD,480.0,89.2,390.8,0.0,9.5,2381,2339,2240
2026-03-16,B,ASSY-01,VLD,480.0,125.9,354.1,0.0,31.0,676,663,624
2026-03-16,B,ASSY-02,VLD,480.0,94.2,385.8,0.0,31.0,722,711,721
2026-03-16,B,LEAK-01,VLD,480.0,108.5,371.5,0.0,22.0,993,977,908
2026-03-16,B,PACK-01,VLD,423.5,14.5,409.1,56.5,9.5,2467,2244,2317
2026-03-17,A,PRESS-01,BRM,480.0,159.5,320.5,0.0,4.2,4425,4322,4351
2026-03-17,A,PRESS-02,BRM,480.0,149.2,330.8,0.0,3.1,6156,6001,5941
2026-03-17,A,PRESS-03,BRM,480.0,81.7,398.3,0.0,2.4,9717,9498,9265
2026-03-17,A,WELD-01,BRM,480.0,61.1,418.9,0.0,18.5,1141,1124,1119
2026-03-17,A,WELD-02,BRM,480.0,64.2,415.8,0.0,18.5,1288,1277,1278
2026-03-17,B,PRESS-01,BRM,480.0,166.1,313.9,0.0,4.2,4193,4084,4225
2026-03-17,B,PRESS-02,BRM,480.0,217.2,262.8,0.0,3.1,4942,4832,4645
2026-03-17,B,PRESS-03,BRM,480.0,112.6,367.4,0.0,2.4,8956,8800,8546
2026-03-17,B,WELD-01,BRM,480.0,40.8,439.2,0.0,18.5,1207,1193,1180
2026-03-17,B,WELD-02,BRM,480.0,96.1,383.9,0.0,18.5,1169,1162,1075
2026-03-17,C,PRESS-01,BRM,480.0,239.8,240.2,0.0,4.2,3200,3116,3043
2026-03-17,C,PRESS-02,BRM,480.0,216.8,263.2,0.0,3.1,4907,4846,4900
2026-03-17,C,PRESS-03,BRM,480.0,135.6,344.4,0.0,2.4,8336,8145,8345
2026-03-17,C,WELD-01,BRM,480.0,70.1,409.9,0.0,18.5,1165,1148,1146
2026-03-17,C,WELD-02,BRM,480.0,100.3,379.7,0.0,18.5,1177,1168,1143
2026-03-17,A,CNC-01,STW,480.0,87.4,392.6,0.0,52.0,434,434,324
2026-03-17,A,CNC-02,STW,480.0,120.2,359.8,0.0,52.0,403,402,377
2026-03-17,A,CNC-03,STW,480.0,303.7,176.3,0.0,48.0,218,216,218
2026-03-17,A,CNC-04,STW,480.0,88.3,391.7,0.0,48.0,479,477,473
2026-03-17,A,GRIND-01,STW,480.0,132.8,347.2,0.0,76.0,266,263,257
2026-03-17,B,CNC-01,STW,480.0,109.5,370.5,0.0,52.0,415,410,309
2026-03-17,B,CNC-02,STW,480.0,114.9,365.1,0.0,52.0,412,408,381
2026-03-17,B,CNC-03,STW,480.0,274.7,205.3,0.0,48.0,245,243,238
2026-03-17,B,CNC-04,STW,480.0,74.2,405.8,0.0,48.0,501,499,468
2026-03-17,B,GRIND-01,STW,480.0,120.7,359.3,0.0,76.0,278,276,258
2026-03-17,C,CNC-01,STW,480.0,112.1,367.9,0.0,52.0,414,412,307
2026-03-17,C,CNC-02,STW,480.0,104.2,375.8,0.0,52.0,417,414,405
2026-03-17,C,CNC-03,STW,480.0,313.9,166.1,0.0,48.0,205,204,208
2026-03-17,C,CNC-04,STW,480.0,111.6,368.4,0.0,48.0,446,443,407
2026-03-17,C,GRIND-01,STW,480.0,114.3,365.7,0.0,76.0,266,263,249
2026-03-17,A,ASSY-01,VLD,449.8,54.6,395.2,30.2,31.0,750,739,739
2026-03-17,A,ASSY-02,VLD,372.7,47.8,324.8,107.3,31.0,602,589,606
2026-03-17,A,LEAK-01,VLD,480.0,76.2,403.8,0.0,22.0,1058,1040,982
2026-03-17,A,PACK-01,VLD,447.2,35.7,411.5,32.8,9.5,2505,2270,2475
2026-03-17,B,ASSY-01,VLD,450.3,79.7,370.6,29.7,31.0,696,681,663
2026-03-17,B,ASSY-02,VLD,480.0,82.2,397.8,0.0,31.0,732,719,674
2026-03-17,B,LEAK-01,VLD,462.5,68.2,394.3,17.5,22.0,1055,1028,986
2026-03-17,B,PACK-01,VLD,480.0,72.5,407.5,0.0,9.5,2467,2416,2423
2026-03-18,A,PRESS-01,BRM,480.0,139.4,340.6,0.0,4.2,4640,4538,4340
2026-03-18,A,PRESS-02,BRM,480.0,192.9,287.1,0.0,3.1,5359,5319,5185
2026-03-18,A,PRESS-03,BRM,480.0,86.5,393.5,0.0,2.4,9554,9371,9491
2026-03-18,A,WELD-01,BRM,480.0,83.9,396.1,0.0,18.5,1074,1059,1047
2026-03-18,A,WELD-02,BRM,480.0,101.5,378.5,0.0,18.5,1190,1175,1178
2026-03-18,B,PRESS-01,BRM,480.0,184.5,295.5,0.0,4.2,4000,3919,3911
2026-03-18,B,PRESS-02,BRM,480.0,151.2,328.8,0.0,3.1,6167,6037,5685
2026-03-18,B,PRESS-03,BRM,480.0,93.8,386.2,0.0,2.4,9527,9420,9476
2026-03-18,B,WELD-01,BRM,480.0,76.8,403.2,0.0,18.5,1036,1016,1000
2026-03-18,B,WELD-02,BRM,480.0,68.0,412.0,0.0,18.5,1250,1236,1197
2026-03-18,C,PRESS-01,BRM,480.0,185.8,294.2,0.0,4.2,4010,3867,3993
2026-03-18,C,PRESS-02,BRM,480.0,323.3,156.7,0.0,3.1,2894,2802,2695
2026-03-18,C,PRESS-03,BRM,480.0,169.9,310.1,0.0,2.4,7311,7180,7141
2026-03-18,C,WELD-01,BRM,480.0,82.7,397.3,0.0,18.5,1127,1100,1047
2026-03-18,C,WELD-02,BRM,480.0,127.5,352.5,0.0,18.5,1088,1077,1062
2026-03-18,A,CNC-01,STW,480.0,116.2,363.8,0.0,52.0,415,414,298
2026-03-18,A,CNC-02,STW,480.0,129.1,350.9,0.0,52.0,400,400,375
2026-03-18,A,CNC-03,STW,480.0,288.0,192.0,0.0,48.0,230,228,226
2026-03-18,A,CNC-04,STW,480.0,104.1,375.9,0.0,48.0,461,458,421
2026-03-18,A,GRIND-01,STW,480.0,116.6,363.4,0.0,76.0,277,275,276
2026-03-18,B,CNC-01,STW,480.0,62.1,417.9,0.0,52.0,474,471,323
2026-03-18,B,CNC-02,STW,480.0,90.9,389.1,0.0,52.0,430,427,395
2026-03-18,B,CNC-03,STW,480.0,210.7,269.3,0.0,48.0,331,327,346
2026-03-18,B,CNC-04,STW,480.0,102.5,377.5,0.0,48.0,464,460,445
2026-03-18,B,GRIND-01,STW,480.0,133.5,346.5,0.0,76.0,264,263,264
2026-03-18,C,CNC-01,STW,480.0,88.1,391.9,0.0,52.0,435,431,305
2026-03-18,C,CNC-02,STW,480.0,129.8,350.2,0.0,52.0,386,383,377
2026-03-18,C,CNC-03,STW,480.0,198.6,281.4,0.0,48.0,340,338,336
2026-03-18,C,CNC-04,STW,480.0,82.1,397.9,0.0,48.0,485,484,484
2026-03-18,C,GRIND-01,STW,480.0,160.1,319.9,0.0,76.0,237,234,233
2026-03-18,A,ASSY-01,VLD,398.5,23.4,375.1,81.5,31.0,673,658,623
2026-03-18,A,ASSY-02,VLD,403.1,51.3,351.8,76.9,31.0,650,636,595
2026-03-18,A,LEAK-01,VLD,467.2,70.9,396.3,12.8,22.0,1037,1016,952
2026-03-18,A,PACK-01,VLD,455.6,45.3,410.3,24.4,9.5,2510,2290,2472
2026-03-18,B,ASSY-01,VLD,480.0,126.8,353.2,0.0,31.0,620,611,582
2026-03-18,B,ASSY-02,VLD,440.3,70.3,370.0,39.7,31.0,681,664,670
2026-03-18,B,LEAK-01,VLD,480.0,76.4,403.6,0.0,22.0,1049,1029,993
2026-03-18,B,PACK-01,VLD,446.9,76.9,370.0,33.1,9.5,2273,2081,2099
2026-03-19,A,PRESS-01,BRM,480.0,178.9,301.1,0.0,4.2,4041,3946,3718
2026-03-19,A,PRESS-02,BRM,480.0,162.6,317.4,0.0,3.1,5915,5783,5639
2026-03-19,A,PRESS-03,BRM,480.0,100.6,379.4,0.0,2.4,9255,9092,9235
2026-03-19,A,WELD-01,BRM,480.0,39.8,440.2,0.0,18.5,1238,1220,1196
2026-03-19,A,WELD-02,BRM,480.0,62.7,417.3,0.0,18.5,1286,1281,1254
2026-03-19,B,PRESS-01,BRM,480.0,159.7,320.3,0.0,4.2,4196,4118,3960
2026-03-19,B,PRESS-02,BRM,480.0,404.5,75.5,0.0,3.1,1429,1413,1384
2026-03-19,B,PRESS-03,BRM,480.0,98.1,381.9,0.0,2.4,9461,9337,8788
2026-03-19,B,WELD-01,BRM,480.0,52.7,427.3,0.0,18.5,1200,1171,1152
2026-03-19,B,WELD-02,BRM,480.0,65.2,414.8,0.0,18.5,1268,1251,1212
2026-03-19,C,PRESS-01,BRM,480.0,192.6,287.4,0.0,4.2,3904,3819,3914
2026-03-19,C,PRESS-02,BRM,480.0,334.9,145.1,0.0,3.1,2639,2558,2588
2026-03-19,C,PRESS-03,BRM,480.0,122.1,357.9,0.0,2.4,8436,8341,8047
2026-03-19,C,WELD-01,BRM,480.0,58.1,421.9,0.0,18.5,1191,1165,1190
2026-03-19,C,WELD-02,BRM,480.0,81.4,398.6,0.0,18.5,1255,1222,1220
2026-03-19,A,CNC-01,STW,480.0,82.1,397.9,0.0,52.0,444,439,317
2026-03-19,A,CNC-02,STW,480.0,120.1,359.9,0.0,52.0,399,394,393
2026-03-19,A,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,24,24,23
2026-03-19,A,CNC-04,STW,480.0,62.1,417.9,0.0,48.0,506,500,503
2026-03-19,A,GRIND-01,STW,480.0,122.8,357.2,0.0,76.0,277,273,273
2026-03-19,B,CNC-01,STW,480.0,80.5,399.5,0.0,52.0,458,458,328
2026-03-19,B,CNC-02,STW,480.0,76.8,403.2,0.0,52.0,450,447,435
2026-03-19,B,CNC-03,STW,480.0,204.2,275.8,0.0,48.0,341,341,346
2026-03-19,B,CNC-04,STW,480.0,85.8,394.2,0.0,48.0,492,487,482
2026-03-19,B,GRIND-01,STW,480.0,111.3,368.7,0.0,76.0,280,277,256
2026-03-19,C,CNC-01,STW,480.0,77.4,402.6,0.0,52.0,450,448,327
2026-03-19,C,CNC-02,STW,480.0,142.3,337.7,0.0,52.0,376,373,357
2026-03-19,C,CNC-03,STW,480.0,214.9,265.1,0.0,48.0,309,305,322
2026-03-19,C,CNC-04,STW,480.0,99.3,380.7,0.0,48.0,452,449,415
2026-03-19,C,GRIND-01,STW,480.0,144.2,335.8,0.0,76.0,248,247,227
2026-03-19,A,ASSY-01,VLD,436.4,85.1,351.2,43.6,31.0,655,641,609
2026-03-19,A,ASSY-02,VLD,449.8,67.2,382.6,30.2,31.0,710,692,698
2026-03-19,A,LEAK-01,VLD,480.0,54.1,425.9,0.0,22.0,1112,1098,1074
2026-03-19,A,PACK-01,VLD,422.0,88.0,334.1,58.0,9.5,2062,1889,1985
2026-03-19,B,ASSY-01,VLD,480.0,121.2,358.8,0.0,31.0,646,635,613
2026-03-19,B,ASSY-02,VLD,480.0,96.4,383.6,0.0,31.0,691,679,643
2026-03-19,B,LEAK-01,VLD,480.0,62.2,417.8,0.0,22.0,1121,1101,1025
2026-03-19,B,PACK-01,VLD,395.6,9.7,385.9,84.4,9.5,2394,2181,2267
2026-03-20,A,PRESS-01,BRM,480.0,199.2,280.8,0.0,4.2,3850,3793,3640
2026-03-20,A,PRESS-02,BRM,480.0,422.7,57.3,0.0,3.1,1076,1054,1040
2026-03-20,A,PRESS-03,BRM,480.0,111.9,368.1,0.0,2.4,8981,8890,8234
2026-03-20,A,WELD-01,BRM,480.0,44.7,435.3,0.0,18.5,1218,1200,1158
2026-03-20,A,WELD-02,BRM,480.0,89.2,390.8,0.0,18.5,1220,1201,1163
2026-03-20,B,PRESS-01,BRM,480.0,124.0,356.0,0.0,4.2,4859,4780,4449
2026-03-20,B,PRESS-02,BRM,480.0,225.1,254.9,0.0,3.1,4723,4662,4541
2026-03-20,B,PRESS-03,BRM,480.0,79.5,400.5,0.0,2.4,9607,9429,9322
2026-03-20,B,WELD-01,BRM,480.0,35.5,444.5,0.0,18.5,1219,1202,1131
2026-03-20,B,WELD-02,BRM,480.0,71.2,408.8,0.0,18.5,1292,1276,1197
2026-03-20,C,PRESS-01,BRM,480.0,226.1,253.9,0.0,4.2,3443,3355,3175
2026-03-20,C,PRESS-02,BRM,480.0,460.0,20.0,0.0,3.1,377,366,347
2026-03-20,C,PRESS-03,BRM,480.0,102.7,377.3,0.0,2.4,9224,9075,8749
2026-03-20,C,WELD-01,BRM,480.0,58.2,421.8,0.0,18.5,1209,1185,1192
2026-03-20,C,WELD-02,BRM,480.0,90.5,389.5,0.0,18.5,1204,1198,1145
2026-03-20,A,CNC-01,STW,480.0,63.6,416.4,0.0,52.0,462,457,336
2026-03-20,A,CNC-02,STW,480.0,90.8,389.2,0.0,52.0,435,430,416
2026-03-20,A,CNC-03,STW,480.0,202.6,277.4,0.0,48.0,336,334,329
2026-03-20,A,CNC-04,STW,480.0,99.8,380.2,0.0,48.0,469,465,454
2026-03-20,A,GRIND-01,STW,480.0,105.4,374.6,0.0,76.0,284,281,280
2026-03-20,B,CNC-01,STW,480.0,64.9,415.1,0.0,52.0,478,477,325
2026-03-20,B,CNC-02,STW,480.0,84.2,395.8,0.0,52.0,437,436,414
2026-03-20,B,CNC-03,STW,480.0,313.6,166.4,0.0,48.0,205,202,202
2026-03-20,B,CNC-04,STW,480.0,88.4,391.6,0.0,48.0,485,483,487
2026-03-20,B,GRIND-01,STW,480.0,159.8,320.2,0.0,76.0,242,237,226
2026-03-20,C,CNC-01,STW,480.0,106.1,373.9,0.0,52.0,421,416,313
2026-03-20,C,CNC-02,STW,480.0,100.9,379.1,0.0,52.0,427,422,394
2026-03-20,C,CNC-03,STW,480.0,309.1,170.9,0.0,48.0,206,205,216
2026-03-20,C,CNC-04,STW,480.0,83.0,397.0,0.0,48.0,474,473,456
2026-03-20,C,GRIND-01,STW,480.0,145.7,334.3,0.0,76.0,253,251,235
2026-03-20,A,ASSY-01,VLD,410.5,47.5,363.0,69.5,31.0,671,657,674
2026-03-20,A,ASSY-02,VLD,440.4,37.8,402.6,39.6,31.0,737,718,728
2026-03-20,A,LEAK-01,VLD,480.0,71.0,409.0,0.0,22.0,1101,1077,1036
2026-03-20,A,PACK-01,VLD,480.0,88.6,391.4,0.0,9.5,2386,2350,2371
2026-03-20,B,ASSY-01,VLD,401.0,0.0,401.0,79.0,31.0,726,704,711
2026-03-20,B,ASSY-02,VLD,444.1,67.3,376.8,35.9,31.0,681,663,658
2026-03-20,B,LEAK-01,VLD,480.0,65.7,414.3,0.0,22.0,1125,1101,1082
2026-03-20,B,PACK-01,VLD,480.0,90.5,389.5,0.0,9.5,2408,2370,2251
2026-03-21,A,PRESS-01,BRM,480.0,166.5,313.5,0.0,4.2,4216,4079,3935
2026-03-21,A,PRESS-02,BRM,480.0,163.1,316.9,0.0,3.1,5828,5732,5585
2026-03-21,A,PRESS-03,BRM,480.0,109.6,370.4,0.0,2.4,8733,8602,8166
2026-03-21,A,WELD-01,BRM,480.0,31.2,448.8,0.0,18.5,1185,1158,1148
2026-03-21,A,WELD-02,BRM,480.0,64.1,415.9,0.0,18.5,1337,1321,1247
2026-03-21,A,CNC-01,STW,480.0,73.6,406.4,0.0,52.0,461,460,344
