event_id,event_date,shift,machine_id,plant_id,reason_code,duration_min
EV-015037,2026-06-04,A,ASSY-01,VLD,NO-OP,44.1
EV-015038,2026-06-04,A,ASSY-01,VLD,MISFEED,4.0
EV-015039,2026-06-04,A,ASSY-01,VLD,MISFEED,2.8
EV-015040,2026-06-04,A,ASSY-02,VLD,CHG-OVER,38.6
EV-015041,2026-06-04,A,ASSY-02,VLD,PM-PLAN,66.3
EV-015042,2026-06-04,A,ASSY-02,VLD,SENSOR,1.3
EV-015043,2026-06-04,A,ASSY-02,VLD,JAM,1.8
EV-015044,2026-06-04,A,LEAK-01,VLD,BLOCK,14.6
EV-015045,2026-06-04,A,LEAK-01,VLD,BRK-TOOL,32.9
EV-015046,2026-06-04,A,LEAK-01,VLD,NO-OP,18.6
EV-015047,2026-06-04,A,LEAK-01,VLD,JAM,2.4
EV-015048,2026-06-04,A,LEAK-01,VLD,MISFEED,2.3
EV-015049,2026-06-04,A,LEAK-01,VLD,MISFEED,4.4
EV-015050,2026-06-04,A,PACK-01,VLD,BRK-TOOL,9.9
EV-015051,2026-06-04,A,PACK-01,VLD,CHG-OVER,25.2
EV-015052,2026-06-04,A,PACK-01,VLD,CHG-OVER,21.1
EV-015053,2026-06-04,A,PACK-01,VLD,BRK-MECH,30.0
EV-015054,2026-06-04,A,PACK-01,VLD,MINOR-ADJ,3.6
EV-015055,2026-06-04,B,ASSY-01,VLD,CHG-OVER,38.9
EV-015056,2026-06-04,B,ASSY-01,VLD,CHG-OVER,30.9
EV-015057,2026-06-04,B,ASSY-01,VLD,BRK-TOOL,33.1
EV-015058,2026-06-04,B,ASSY-01,VLD,BRK-ELEC,15.9
EV-015059,2026-06-04,B,ASSY-01,VLD,JAM,3.3
EV-015060,2026-06-04,B,ASSY-02,VLD,BRK-TOOL,40.4
EV-015061,2026-06-04,B,ASSY-02,VLD,QA-CHECK,13.2
EV-015062,2026-06-04,B,ASSY-02,VLD,NO-OP,36.1
EV-015063,2026-06-04,B,ASSY-02,VLD,MINOR-ADJ,1.5
EV-015064,2026-06-04,B,ASSY-02,VLD,JAM,0.8
EV-015065,2026-06-04,B,ASSY-02,VLD,SENSOR,3.2
EV-015066,2026-06-04,B,LEAK-01,VLD,BRK-HYD,40.6
EV-015067,2026-06-04,B,LEAK-01,VLD,BRK-MECH,47.7
EV-015068,2026-06-04,B,LEAK-01,VLD,BLOCK,18.5
EV-015069,2026-06-04,B,PACK-01,VLD,CHG-OVER,22.2
EV-015070,2026-06-04,B,PACK-01,VLD,CHG-OVER,18.0
EV-015071,2026-06-04,B,PACK-01,VLD,ADJ-TOOL,9.5
EV-015072,2026-06-04,B,PACK-01,VLD,BRK-ELEC,28.3
EV-015073,2026-06-05,A,PRESS-01,BRM,NO-OP,29.1
EV-015074,2026-06-05,A,PRESS-01,BRM,CHG-OVER,60.0
EV-015075,2026-06-05,A,PRESS-01,BRM,QA-CHECK,18.3
EV-015076,2026-06-05,A,PRESS-02,BRM,BRK-TOOL,20.7
EV-015077,2026-06-05,A,PRESS-02,BRM,CHG-OVER,92.4
EV-015078,2026-06-05,A,PRESS-02,BRM,CHG-OVER,107.0
EV-015079,2026-06-05,A,PRESS-02,BRM,CHG-OVER,87.2
EV-015080,2026-06-05,A,PRESS-03,BRM,ADJ-TOOL,14.3
EV-015081,2026-06-05,A,PRESS-03,BRM,CLEAN,14.9
EV-015082,2026-06-05,A,PRESS-03,BRM,BLOCK,38.8
EV-015083,2026-06-05,A,PRESS-03,BRM,BRK-ELEC,22.2
EV-015084,2026-06-05,A,PRESS-03,BRM,BRK-MECH,23.6
EV-015085,2026-06-05,A,PRESS-03,BRM,JAM,3.5
EV-015086,2026-06-05,A,WELD-01,BRM,NO-OP,36.4
EV-015087,2026-06-05,A,WELD-01,BRM,CHIP-CLR,1.2
EV-015088,2026-06-05,A,WELD-01,BRM,JAM,0.5
EV-015089,2026-06-05,A,WELD-01,BRM,MISFEED,3.1
EV-015090,2026-06-05,A,WELD-01,BRM,SENSOR,3.4
EV-015091,2026-06-05,A,WELD-01,BRM,SENSOR,3.1
EV-015092,2026-06-05,A,WELD-01,BRM,MISFEED,1.9
EV-015093,2026-06-05,A,WELD-01,BRM,JAM,2.9
EV-015094,2026-06-05,A,WELD-01,BRM,SENSOR,1.5
EV-015095,2026-06-05,A,WELD-01,BRM,MISFEED,3.0
EV-015096,2026-06-05,A,WELD-01,BRM,MINOR-ADJ,1.0
EV-015097,2026-06-05,A,WELD-01,BRM,MINOR-ADJ,1.2
EV-015098,2026-06-05,A,WELD-01,BRM,MISFEED,3.7
EV-015099,2026-06-05,A,WELD-01,BRM,CHIP-CLR,3.0
EV-015100,2026-06-05,A,WELD-01,BRM,MISFEED,3.5
EV-015101,2026-06-05,A,WELD-01,BRM,JAM,0.8
EV-015102,2026-06-05,A,WELD-02,BRM,CHG-OVER,26.2
EV-015103,2026-06-05,A,WELD-02,BRM,BRK-HYD,30.7
EV-015104,2026-06-05,A,WELD-02,BRM,BLOCK,22.9
EV-015105,2026-06-05,A,WELD-02,BRM,BRK-TOOL,19.5
EV-015106,2026-06-05,B,PRESS-01,BRM,CHG-OVER,45.6
EV-015107,2026-06-05,B,PRESS-01,BRM,ADJ-TOOL,6.6
EV-015108,2026-06-05,B,PRESS-01,BRM,QA-CHECK,19.9
EV-015109,2026-06-05,B,PRESS-01,BRM,NO-OP,55.7
EV-015110,2026-06-05,B,PRESS-01,BRM,BRK-HYD,38.6
EV-015111,2026-06-05,B,PRESS-02,BRM,CHG-OVER,104.9
EV-015112,2026-06-05,B,PRESS-02,BRM,CHG-OVER,80.9
EV-015113,2026-06-05,B,PRESS-02,BRM,CHG-OVER,79.7
EV-015114,2026-06-05,B,PRESS-02,BRM,CHG-OVER,105.8
EV-015115,2026-06-05,B,PRESS-02,BRM,CHG-OVER,85.0
EV-015116,2026-06-05,B,PRESS-03,BRM,CHG-OVER,31.1
EV-015117,2026-06-05,B,PRESS-03,BRM,BLOCK,43.9
EV-015118,2026-06-05,B,WELD-01,BRM,BRK-HYD,16.7
EV-015119,2026-06-05,B,WELD-01,BRM,BRK-MECH,21.1
EV-015120,2026-06-05,B,WELD-01,BRM,JAM,1.4
EV-015121,2026-06-05,B,WELD-01,BRM,SENSOR,0.7
EV-015122,2026-06-05,B,WELD-01,BRM,SENSOR,2.9
EV-015123,2026-06-05,B,WELD-01,BRM,MINOR-ADJ,2.0
EV-015124,2026-06-05,B,WELD-01,BRM,CHIP-CLR,4.2
EV-015125,2026-06-05,B,WELD-01,BRM,SENSOR,2.3
EV-015126,2026-06-05,B,WELD-01,BRM,CHIP-CLR,3.9
EV-015127,2026-06-05,B,WELD-01,BRM,MINOR-ADJ,3.1
EV-015128,2026-06-05,B,WELD-01,BRM,MISFEED,2.6
EV-015129,2026-06-05,B,WELD-01,BRM,JAM,1.0
EV-015130,2026-06-05,B,WELD-01,BRM,JAM,1.7
EV-015131,2026-06-05,B,WELD-01,BRM,MISFEED,2.9
EV-015132,2026-06-05,B,WELD-01,BRM,SENSOR,0.9
EV-015133,2026-06-05,B,WELD-01,BRM,JAM,0.9
EV-015134,2026-06-05,B,WELD-01,BRM,JAM,2.2
EV-015135,2026-06-05,B,WELD-02,BRM,BRK-ELEC,22.5
EV-015136,2026-06-05,B,WELD-02,BRM,BRK-ELEC,27.3
EV-015137,2026-06-05,B,WELD-02,BRM,BRK-HYD,21.0
EV-015138,2026-06-05,B,WELD-02,BRM,BRK-HYD,27.3
EV-015139,2026-06-05,B,WELD-02,BRM,MISFEED,3.4
EV-015140,2026-06-05,C,PRESS-01,BRM,CHG-OVER,57.5
EV-015141,2026-06-05,C,PRESS-01,BRM,CHG-OVER,46.1
EV-015142,2026-06-05,C,PRESS-01,BRM,BRK-MECH,115.2
EV-015143,2026-06-05,C,PRESS-01,BRM,JAM,2.0
EV-015144,2026-06-05,C,PRESS-01,BRM,CHIP-CLR,2.8
EV-015145,2026-06-05,C,PRESS-02,BRM,BRK-TOOL,187.8
EV-015146,2026-06-05,C,PRESS-02,BRM,CHG-OVER,79.5
EV-015147,2026-06-05,C,PRESS-02,BRM,PM-PLAN,81.9
EV-015148,2026-06-05,C,PRESS-02,BRM,SENSOR,3.1
EV-015149,2026-06-05,C,PRESS-03,BRM,ADJ-TOOL,9.8
EV-015150,2026-06-05,C,PRESS-03,BRM,BRK-HYD,101.0
EV-015151,2026-06-05,C,PRESS-03,BRM,BLOCK,15.8
EV-015152,2026-06-05,C,WELD-01,BRM,BRK-TOOL,56.1
EV-015153,2026-06-05,C,WELD-01,BRM,CHIP-CLR,3.6
EV-015154,2026-06-05,C,WELD-01,BRM,JAM,1.3
EV-015155,2026-06-05,C,WELD-01,BRM,MISFEED,2.2
EV-015156,2026-06-05,C,WELD-01,BRM,MINOR-ADJ,2.4
EV-015157,2026-06-05,C,WELD-01,BRM,SENSOR,1.7
EV-015158,2026-06-05,C,WELD-01,BRM,CHIP-CLR,3.2
EV-015159,2026-06-05,C,WELD-01,BRM,CHIP-CLR,1.0
EV-015160,2026-06-05,C,WELD-01,BRM,MISFEED,2.8
EV-015161,2026-06-05,C,WELD-01,BRM,MISFEED,1.7
EV-015162,2026-06-05,C,WELD-01,BRM,CHIP-CLR,2.8
EV-015163,2026-06-05,C,WELD-01,BRM,MISFEED,1.3
EV-015164,2026-06-05,C,WELD-01,BRM,CHIP-CLR,1.3
EV-015165,2026-06-05,C,WELD-01,BRM,JAM,1.4
EV-015166,2026-06-05,C,WELD-01,BRM,SENSOR,4.2
EV-015167,2026-06-05,C,WELD-01,BRM,CHIP-CLR,4.3
EV-015168,2026-06-05,C,WELD-01,BRM,JAM,1.0
EV-015169,2026-06-05,C,WELD-01,BRM,SENSOR,2.2
EV-015170,2026-06-05,C,WELD-01,BRM,CHIP-CLR,4.2
EV-015171,2026-06-05,C,WELD-01,BRM,SENSOR,3.0
EV-015172,2026-06-05,C,WELD-01,BRM,JAM,4.5
EV-015173,2026-06-05,C,WELD-02,BRM,BRK-HYD,87.4
EV-015174,2026-06-05,C,WELD-02,BRM,BRK-TOOL,52.6
EV-015175,2026-06-05,C,WELD-02,BRM,JAM,3.9
EV-015176,2026-06-05,A,CNC-01,STW,CHG-OVER,37.4
EV-015177,2026-06-05,A,CNC-01,STW,ADJ-TOOL,14.1
EV-015178,2026-06-05,A,CNC-01,STW,BRK-TOOL,16.4
EV-015179,2026-06-05,A,CNC-01,STW,CHIP-CLR,2.7
EV-015180,2026-06-05,A,CNC-01,STW,JAM,3.7
EV-015181,2026-06-05,A,CNC-02,STW,CHG-OVER,26.7
EV-015182,2026-06-05,A,CNC-02,STW,BRK-ELEC,26.0
EV-015183,2026-06-05,A,CNC-02,STW,BRK-MECH,41.8
EV-015184,2026-06-05,A,CNC-02,STW,JAM,4.4
EV-015185,2026-06-05,A,CNC-03,STW,STARVE,66.8
EV-015186,2026-06-05,A,CNC-03,STW,STARVE,145.0
EV-015187,2026-06-05,A,CNC-03,STW,STARVE,120.1
EV-015188,2026-06-05,A,CNC-03,STW,CHG-OVER,22.7
EV-015189,2026-06-05,A,CNC-03,STW,PM-PLAN,30.1
EV-015190,2026-06-05,A,CNC-03,STW,MISFEED,4.2
EV-015191,2026-06-05,A,CNC-04,STW,CLEAN,11.0
EV-015192,2026-06-05,A,CNC-04,STW,BRK-HYD,54.9
EV-015193,2026-06-05,A,CNC-04,STW,BRK-ELEC,25.3
EV-015194,2026-06-05,A,CNC-04,STW,MISFEED,1.5
EV-015195,2026-06-05,A,GRIND-01,STW,ADJ-TOOL,13.5
EV-015196,2026-06-05,A,GRIND-01,STW,QA-CHECK,10.4
EV-015197,2026-06-05,A,GRIND-01,STW,BLOCK,49.8
EV-015198,2026-06-05,A,GRIND-01,STW,BRK-MECH,41.9
EV-015199,2026-06-05,A,GRIND-01,STW,BLOCK,35.6
EV-015200,2026-06-05,B,CNC-01,STW,CHG-OVER,24.8
EV-015201,2026-06-05,B,CNC-01,STW,ADJ-TOOL,16.2
EV-015202,2026-06-05,B,CNC-01,STW,BRK-MECH,43.9
EV-015203,2026-06-05,B,CNC-01,STW,BRK-MECH,13.6
EV-015204,2026-06-05,B,CNC-02,STW,BRK-HYD,49.2
EV-015205,2026-06-05,B,CNC-02,STW,BRK-HYD,43.8
EV-015206,2026-06-05,B,CNC-02,STW,NO-OP,20.0
EV-015207,2026-06-05,B,CNC-02,STW,JAM,3.9
EV-015208,2026-06-05,B,CNC-02,STW,SENSOR,1.8
EV-015209,2026-06-05,B,CNC-03,STW,STARVE,136.6
EV-015210,2026-06-05,B,CNC-03,STW,ADJ-TOOL,7.2
EV-015211,2026-06-05,B,CNC-03,STW,CLEAN,16.1
EV-015212,2026-06-05,B,CNC-03,STW,NO-OP,15.1
EV-015213,2026-06-05,B,CNC-03,STW,NO-OP,38.5
EV-015214,2026-06-05,B,CNC-03,STW,NO-OP,55.3
EV-015215,2026-06-05,B,CNC-03,STW,NO-OP,35.5
EV-015216,2026-06-05,B,CNC-04,STW,BRK-TOOL,38.8
EV-015217,2026-06-05,B,CNC-04,STW,BRK-TOOL,49.9
EV-015218,2026-06-05,B,CNC-04,STW,NO-OP,14.5
EV-015219,2026-06-05,B,GRIND-01,STW,BRK-ELEC,19.4
EV-015220,2026-06-05,B,GRIND-01,STW,ADJ-TOOL,17.6
EV-015221,2026-06-05,B,GRIND-01,STW,BRK-TOOL,29.7
EV-015222,2026-06-05,B,GRIND-01,STW,BRK-MECH,56.6
EV-015223,2026-06-05,B,GRIND-01,STW,MINOR-ADJ,0.8
EV-015224,2026-06-05,C,CNC-01,STW,BRK-MECH,39.3
EV-015225,2026-06-05,C,CNC-01,STW,BLOCK,45.7
EV-015226,2026-06-05,C,CNC-01,STW,BRK-HYD,26.6
EV-015227,2026-06-05,C,CNC-02,STW,ADJ-TOOL,15.1
EV-015228,2026-06-05,C,CNC-02,STW,BRK-ELEC,20.1
EV-015229,2026-06-05,C,CNC-02,STW,BRK-ELEC,53.6
EV-015230,2026-06-05,C,CNC-02,STW,BRK-MECH,35.5
EV-015231,2026-06-05,C,CNC-02,STW,MISFEED,1.6
EV-015232,2026-06-05,C,CNC-03,STW,STARVE,88.6
EV-015233,2026-06-05,C,CNC-03,STW,CHG-OVER,26.3
EV-015234,2026-06-05,C,CNC-03,STW,ADJ-TOOL,16.8
EV-015235,2026-06-05,C,CNC-03,STW,NO-OP,54.7
EV-015236,2026-06-05,C,CNC-03,STW,NO-OP,30.7
EV-015237,2026-06-05,C,CNC-03,STW,NO-OP,55.3
EV-015238,2026-06-05,C,CNC-04,STW,CHG-OVER,24.0
EV-015239,2026-06-05,C,CNC-04,STW,ADJ-TOOL,17.5
EV-015240,2026-06-05,C,CNC-04,STW,QA-CHECK,10.1
EV-015241,2026-06-05,C,CNC-04,STW,BRK-MECH,21.1
EV-015242,2026-06-05,C,GRIND-01,STW,CHG-OVER,31.5
EV-015243,2026-06-05,C,GRIND-01,STW,BRK-TOOL,63.8
EV-015244,2026-06-05,C,GRIND-01,STW,BRK-TOOL,53.2
EV-015245,2026-06-05,C,GRIND-01,STW,SENSOR,3.5
EV-015246,2026-06-05,C,GRIND-01,STW,JAM,1.5
EV-015247,2026-06-05,A,ASSY-01,VLD,BRK-HYD,51.6
EV-015248,2026-06-05,A,ASSY-01,VLD,BRK-MECH,55.7
EV-015249,2026-06-05,A,ASSY-01,VLD,CHIP-CLR,2.3
EV-015250,2026-06-05,A,ASSY-02,VLD,CHG-OVER,38.2
EV-015251,2026-06-05,A,ASSY-02,VLD,BRK-TOOL,49.9
EV-015252,2026-06-05,A,ASSY-02,VLD,BRK-MECH,32.1
EV-015253,2026-06-05,A,ASSY-02,VLD,CHIP-CLR,1.1
EV-015254,2026-06-05,A,ASSY-02,VLD,CHIP-CLR,1.5
EV-015255,2026-06-05,A,ASSY-02,VLD,JAM,1.7
EV-015256,2026-06-05,A,LEAK-01,VLD,ADJ-TOOL,11.5
EV-015257,2026-06-05,A,LEAK-01,VLD,BRK-HYD,58.0
EV-015258,2026-06-05,A,LEAK-01,VLD,BRK-TOOL,22.7
EV-015259,2026-06-05,A,LEAK-01,VLD,SENSOR,1.2
EV-015260,2026-06-05,A,PACK-01,VLD,CHG-OVER,16.8
EV-015261,2026-06-05,A,PACK-01,VLD,CHG-OVER,24.9
EV-015262,2026-06-05,A,PACK-01,VLD,PM-PLAN,32.7
EV-015263,2026-06-05,A,PACK-01,VLD,BLOCK,20.6
EV-015264,2026-06-05,A,PACK-01,VLD,CHIP-CLR,4.1
EV-015265,2026-06-05,A,PACK-01,VLD,MINOR-ADJ,0.9
EV-015266,2026-06-05,B,ASSY-01,VLD,CHG-OVER,41.5
EV-015267,2026-06-05,B,ASSY-01,VLD,QA-CHECK,11.4
EV-015268,2026-06-05,B,ASSY-01,VLD,NO-OP,37.8
EV-015269,2026-06-05,B,ASSY-02,VLD,CHG-OVER,33.8
EV-015270,2026-06-05,B,ASSY-02,VLD,BRK-ELEC,18.4
EV-015271,2026-06-05,B,ASSY-02,VLD,NO-OP,25.4
EV-015272,2026-06-05,B,ASSY-02,VLD,MISFEED,2.3
EV-015273,2026-06-05,B,ASSY-02,VLD,MISFEED,2.9
EV-015274,2026-06-05,B,LEAK-01,VLD,QA-CHECK,14.6
EV-015275,2026-06-05,B,LEAK-01,VLD,NO-OP,18.5
EV-015276,2026-06-05,B,LEAK-01,VLD,BRK-ELEC,33.5
EV-015277,2026-06-05,B,LEAK-01,VLD,MISFEED,0.9
EV-015278,2026-06-05,B,PACK-01,VLD,PM-PLAN,54.4
EV-015279,2026-06-05,B,PACK-01,VLD,BLOCK,18.8
EV-015280,2026-06-05,B,PACK-01,VLD,CHIP-CLR,1.0
EV-015281,2026-06-05,B,PACK-01,VLD,MISFEED,0.7
EV-015282,2026-06-05,B,PACK-01,VLD,MINOR-ADJ,3.7
EV-015283,2026-06-06,A,PRESS-01,BRM,BLOCK,18.9
EV-015284,2026-06-06,A,PRESS-01,BRM,CHG-OVER,43.3
EV-015285,2026-06-06,A,PRESS-01,BRM,BRK-MECH,40.5
EV-015286,2026-06-06,A,PRESS-02,BRM,BRK-ELEC,69.2
EV-015287,2026-06-06,A,PRESS-02,BRM,CHG-OVER,78.0
EV-015288,2026-06-06,A,PRESS-02,BRM,CHG-OVER,102.3
EV-015289,2026-06-06,A,PRESS-03,BRM,CHG-OVER,28.3
EV-015290,2026-06-06,A,PRESS-03,BRM,ADJ-TOOL,7.2
EV-015291,2026-06-06,A,PRESS-03,BRM,BRK-ELEC,22.4
EV-015292,2026-06-06,A,PRESS-03,BRM,BRK-TOOL,28.5
EV-015293,2026-06-06,A,WELD-01,BRM,CHG-OVER,23.9
EV-015294,2026-06-06,A,WELD-01,BRM,NO-OP,20.2
EV-015295,2026-06-06,A,WELD-01,BRM,MINOR-ADJ,4.0
EV-015296,2026-06-06,A,WELD-01,BRM,JAM,3.7
EV-015297,2026-06-06,A,WELD-01,BRM,MISFEED,3.1
EV-015298,2026-06-06,A,WELD-01,BRM,JAM,3.6
EV-015299,2026-06-06,A,WELD-01,BRM,CHIP-CLR,3.6
EV-015300,2026-06-06,A,WELD-01,BRM,JAM,1.9
EV-015301,2026-06-06,A,WELD-01,BRM,CHIP-CLR,4.1
EV-015302,2026-06-06,A,WELD-01,BRM,MINOR-ADJ,0.5
EV-015303,2026-06-06,A,WELD-01,BRM,MISFEED,4.0
EV-015304,2026-06-06,A,WELD-01,BRM,JAM,3.9
EV-015305,2026-06-06,A,WELD-01,BRM,CHIP-CLR,3.7
EV-015306,2026-06-06,A,WELD-01,BRM,JAM,2.3
EV-015307,2026-06-06,A,WELD-01,BRM,SENSOR,3.3
EV-015308,2026-06-06,A,WELD-01,BRM,CHIP-CLR,4.2
EV-015309,2026-06-06,A,WELD-01,BRM,CHIP-CLR,3.9
EV-015310,2026-06-06,A,WELD-01,BRM,CHIP-CLR,0.5
EV-015311,2026-06-06,A,WELD-02,BRM,CHG-OVER,23.8
EV-015312,2026-06-06,A,WELD-02,BRM,ADJ-TOOL,11.3
EV-015313,2026-06-06,A,WELD-02,BRM,BRK-HYD,24.9
EV-015314,2026-06-06,A,CNC-01,STW,QA-CHECK,18.2
EV-015315,2026-06-06,A,CNC-01,STW,BRK-HYD,38.2
EV-015316,2026-06-06,A,CNC-01,STW,BRK-HYD,14.0
EV-015317,2026-06-06,A,CNC-01,STW,BRK-MECH,19.0
EV-015318,2026-06-06,A,CNC-01,STW,JAM,4.2
EV-015319,2026-06-06,A,CNC-02,STW,BRK-MECH,40.4
EV-015320,2026-06-06,A,CNC-02,STW,NO-OP,49.2
EV-015321,2026-06-06,A,CNC-02,STW,MISFEED,3.7
EV-015322,2026-06-06,A,CNC-03,STW,STARVE,139.4
EV-015323,2026-06-06,A,CNC-03,STW,STARVE,100.1
EV-015324,2026-06-06,A,CNC-03,STW,NO-OP,29.7
EV-015325,2026-06-06,A,CNC-03,STW,NO-OP,14.6
EV-015326,2026-06-06,A,CNC-03,STW,MISFEED,2.2
EV-015327,2026-06-06,A,CNC-04,STW,NO-OP,28.2
EV-015328,2026-06-06,A,CNC-04,STW,BRK-ELEC,14.9
EV-015329,2026-06-06,A,CNC-04,STW,BRK-ELEC,22.5
EV-015330,2026-06-06,A,CNC-04,STW,CHIP-CLR,3.7
EV-015331,2026-06-06,A,CNC-04,STW,CHIP-CLR,3.5
EV-015332,2026-06-06,A,GRIND-01,STW,BLOCK,38.7
EV-015333,2026-06-06,A,GRIND-01,STW,BRK-ELEC,25.4
EV-015334,2026-06-06,A,GRIND-01,STW,NO-OP,31.5
EV-015335,2026-06-06,A,GRIND-01,STW,NO-OP,55.0
EV-015336,2026-06-08,A,PRESS-01,BRM,BRK-MECH,51.6
EV-015337,2026-06-08,A,PRESS-01,BRM,NO-OP,27.1
EV-015338,2026-06-08,A,PRESS-01,BRM,BRK-ELEC,39.4
EV-015339,2026-06-08,A,PRESS-01,BRM,BRK-TOOL,54.3
EV-015340,2026-06-08,A,PRESS-01,BRM,BLOCK,13.4
EV-015341,2026-06-08,A,PRESS-01,BRM,MINOR-ADJ,1.7
EV-015342,2026-06-08,A,PRESS-02,BRM,CHG-OVER,107.9
EV-015343,2026-06-08,A,PRESS-02,BRM,CHG-OVER,107.6
EV-015344,2026-06-08,A,PRESS-02,BRM,ADJ-TOOL,7.8
EV-015345,2026-06-08,A,PRESS-02,BRM,BRK-TOOL,18.7
EV-015346,2026-06-08,A,PRESS-02,BRM,SENSOR,3.6
EV-015347,2026-06-08,A,PRESS-03,BRM,CHG-OVER,27.7
EV-015348,2026-06-08,A,PRESS-03,BRM,ADJ-TOOL,8.2
EV-015349,2026-06-08,A,PRESS-03,BRM,QA-CHECK,8.3
EV-015350,2026-06-08,A,PRESS-03,BRM,BLOCK,27.4
EV-015351,2026-06-08,A,PRESS-03,BRM,SENSOR,0.6
EV-015352,2026-06-08,A,WELD-01,BRM,PM-PLAN,55.2
EV-015353,2026-06-08,A,WELD-01,BRM,CLEAN,23.9
EV-015354,2026-06-08,A,WELD-01,BRM,MISFEED,3.7
EV-015355,2026-06-08,A,WELD-01,BRM,SENSOR,1.7
EV-015356,2026-06-08,A,WELD-01,BRM,CHIP-CLR,1.0
EV-015357,2026-06-08,A,WELD-01,BRM,MISFEED,2.6
EV-015358,2026-06-08,A,WELD-01,BRM,CHIP-CLR,2.6
EV-015359,2026-06-08,A,WELD-01,BRM,JAM,3.8
EV-015360,2026-06-08,A,WELD-01,BRM,MISFEED,3.2
EV-015361,2026-06-08,A,WELD-01,BRM,CHIP-CLR,1.0
EV-015362,2026-06-08,A,WELD-01,BRM,CHIP-CLR,2.1
EV-015363,2026-06-08,A,WELD-01,BRM,MINOR-ADJ,2.5
EV-015364,2026-06-08,A,WELD-01,BRM,MISFEED,3.2
EV-015365,2026-06-08,A,WELD-01,BRM,MISFEED,3.7
EV-015366,2026-06-08,A,WELD-02,BRM,NO-OP,31.4
EV-015367,2026-06-08,A,WELD-02,BRM,BLOCK,22.2
EV-015368,2026-06-08,A,WELD-02,BRM,SENSOR,3.5
EV-015369,2026-06-08,A,WELD-02,BRM,SENSOR,2.2
EV-015370,2026-06-08,B,PRESS-01,BRM,NO-OP,57.4
EV-015371,2026-06-08,B,PRESS-01,BRM,BLOCK,49.5
EV-015372,2026-06-08,B,PRESS-01,BRM,NO-OP,30.8
EV-015373,2026-06-08,B,PRESS-01,BRM,SENSOR,1.9
EV-015374,2026-06-08,B,PRESS-02,BRM,CHG-OVER,76.8
EV-015375,2026-06-08,B,PRESS-02,BRM,ADJ-TOOL,40.8
EV-015376,2026-06-08,B,PRESS-02,BRM,ADJ-TOOL,22.7
EV-015377,2026-06-08,B,PRESS-02,BRM,ADJ-TOOL,40.8
EV-015378,2026-06-08,B,PRESS-02,BRM,BRK-TOOL,15.5
EV-015379,2026-06-08,B,PRESS-02,BRM,ADJ-TOOL,21.5
EV-015380,2026-06-08,B,PRESS-03,BRM,CHG-OVER,33.3
EV-015381,2026-06-08,B,PRESS-03,BRM,CHG-OVER,28.8
EV-015382,2026-06-08,B,PRESS-03,BRM,QA-CHECK,12.6
EV-015383,2026-06-08,B,PRESS-03,BRM,BRK-TOOL,12.4
EV-015384,2026-06-08,B,WELD-01,BRM,ADJ-TOOL,13.3
EV-015385,2026-06-08,B,WELD-01,BRM,BRK-MECH,38.1
EV-015386,2026-06-08,B,WELD-01,BRM,SENSOR,0.9
EV-015387,2026-06-08,B,WELD-01,BRM,SENSOR,4.3
EV-015388,2026-06-08,B,WELD-01,BRM,MISFEED,4.3
EV-015389,2026-06-08,B,WELD-01,BRM,JAM,3.9
EV-015390,2026-06-08,B,WELD-01,BRM,CHIP-CLR,1.0
EV-015391,2026-06-08,B,WELD-01,BRM,MINOR-ADJ,1.8
EV-015392,2026-06-08,B,WELD-01,BRM,MISFEED,2.0
EV-015393,2026-06-08,B,WELD-01,BRM,MINOR-ADJ,3.6
EV-015394,2026-06-08,B,WELD-01,BRM,SENSOR,1.6
EV-015395,2026-06-08,B,WELD-01,BRM,JAM,4.4
EV-015396,2026-06-08,B,WELD-01,BRM,MINOR-ADJ,3.0
EV-015397,2026-06-08,B,WELD-01,BRM,MISFEED,1.9
EV-015398,2026-06-08,B,WELD-01,BRM,SENSOR,3.8
EV-015399,2026-06-08,B,WELD-01,BRM,SENSOR,3.4
EV-015400,2026-06-08,B,WELD-01,BRM,MINOR-ADJ,3.9
EV-015401,2026-06-08,B,WELD-01,BRM,CHIP-CLR,3.7
EV-015402,2026-06-08,B,WELD-01,BRM,CHIP-CLR,4.3
EV-015403,2026-06-08,B,WELD-02,BRM,PM-PLAN,82.1
EV-015404,2026-06-08,B,WELD-02,BRM,MISFEED,1.9
EV-015405,2026-06-08,B,WELD-02,BRM,CHIP-CLR,1.0
EV-015406,2026-06-08,C,PRESS-01,BRM,BRK-MECH,133.6
EV-015407,2026-06-08,C,PRESS-01,BRM,BRK-HYD,85.6
EV-015408,2026-06-08,C,PRESS-01,BRM,CHIP-CLR,3.2
EV-015409,2026-06-08,C,PRESS-02,BRM,CHG-OVER,84.1
EV-015410,2026-06-08,C,PRESS-02,BRM,CHG-OVER,82.8
EV-015411,2026-06-08,C,PRESS-02,BRM,PM-PLAN,81.0
EV-015412,2026-06-08,C,PRESS-02,BRM,ADJ-TOOL,91.0
EV-015413,2026-06-08,C,PRESS-02,BRM,BRK-TOOL,21.1
EV-015414,2026-06-08,C,PRESS-03,BRM,NO-OP,150.7
EV-015415,2026-06-08,C,WELD-01,BRM,NO-OP,74.0
EV-015416,2026-06-08,C,WELD-01,BRM,CHIP-CLR,1.5
EV-015417,2026-06-08,C,WELD-01,BRM,MISFEED,3.1
